indicator,year,raw_value,value,municipality_code,municipality_name,district_code,district_name,section_code,section_name
Renta bruta media por hogar,2019,28.941,28941.0,28079,Madrid,2807912,Madrid distrito 12,2807912015,Madrid sección 12015
Renta bruta media por hogar,2018,26.923,26923.0,28079,Madrid,2807912,Madrid distrito 12,2807912015,Madrid sección 12015
Renta bruta media por hogar,2017,26.222,26222.0,28079,Madrid,2807912,Madrid distrito 12,2807912015,Madrid sección 12015
Renta bruta media por hogar,2016,25.766,25766.0,28079,Madrid,2807912,Madrid distrito 12,2807912015,Madrid sección 12015
Renta neta media por persona,2022,14.730,14730.0,28079,Madrid,2807912,Madrid distrito 12,2807912016,Madrid sección 12016
Renta neta media por persona,2021,12.570,12570.0,28079,Madrid,2807912,Madrid distrito 12,2807912016,Madrid sección 12016
Renta neta media por persona,2020,11.964,11964.0,28079,Madrid,2807912,Madrid distrito 12,2807912016,Madrid sección 12016
Renta neta media por persona,2019,11.729,11729.0,28079,Madrid,2807912,Madrid distrito 12,2807912016,Madrid sección 12016
Renta neta media por persona,2018,11.255,11255.0,28079,Madrid,2807912,Madrid distrito 12,2807912016,Madrid sección 12016
Renta neta media por persona,2017,10.605,10605.0,28079,Madrid,2807912,Madrid distrito 12,2807912016,Madrid sección 12016
Renta neta media por persona,2016,10.519,10519.0,28079,Madrid,2807912,Madrid distrito 12,2807912016,Madrid sección 12016
Mediana de la renta por unidad de consumo,2022,18.550,18550.0,28079,Madrid,2807912,Madrid distrito 12,2807912016,Madrid sección 12016
Mediana de la renta por unidad de consumo,2021,17.150,17150.0,28079,Madrid,2807912,Madrid distrito 12,2807912016,Madrid sección 12016
Mediana de la renta por unidad de consumo,2020,16.450,16450.0,28079,Madrid,2807912,Madrid distrito 12,2807912016,Madrid sección 12016
Mediana de la renta por unidad de consumo,2019,16.450,16450.0,28079,Madrid,2807912,Madrid distrito 12,2807912016,Madrid sección 12016
Mediana de la renta por unidad de consumo,2018,15.750,15750.0,28079,Madrid,2807912,Madrid distrito 12,2807912016,Madrid sección 12016
Mediana de la renta por unidad de consumo,2017,15.050,15050.0,28079,Madrid,2807912,Madrid distrito 12,2807912016,Madrid sección 12016
Mediana de la renta por unidad de consumo,2016,14.350,14350.0,28079,Madrid,2807912,Madrid distrito 12,2807912016,Madrid sección 12016
Renta bruta media por persona,2022,18.225,18225.0,28079,Madrid,2807912,Madrid distrito 12,2807912016,Madrid sección 12016
Renta bruta media por persona,2021,14.966,14966.0,28079,Madrid,2807912,Madrid distrito 12,2807912016,Madrid sección 12016
Renta bruta media por persona,2020,14.046,14046.0,28079,Madrid,2807912,Madrid distrito 12,2807912016,Madrid sección 12016
Renta bruta media por persona,2019,13.898,13898.0,28079,Madrid,2807912,Madrid distrito 12,2807912016,Madrid sección 12016
Renta bruta media por persona,2018,13.229,13229.0,28079,Madrid,2807912,Madrid distrito 12,2807912016,Madrid sección 12016
Renta bruta media por persona,2017,12.431,12431.0,28079,Madrid,2807912,Madrid distrito 12,2807912016,Madrid sección 12016
Renta bruta media por persona,2016,12.302,12302.0,28079,Madrid,2807912,Madrid distrito 12,2807912016,Madrid sección 12016
Renta bruta media por hogar,2022,50.646,50646.0,28079,Madrid,2807912,Madrid distrito 12,2807912016,Madrid sección 12016
Renta bruta media por hogar,2021,42.425,42425.0,28079,Madrid,2807912,Madrid distrito 12,2807912016,Madrid sección 12016
Renta bruta media por hogar,2020,40.015,40015.0,28079,Madrid,2807912,Madrid distrito 12,2807912016,Madrid sección 12016
Renta bruta media por hogar,2019,39.562,39562.0,28079,Madrid,2807912,Madrid distrito 12,2807912016,Madrid sección 12016
Renta bruta media por hogar,2018,37.418,37418.0,28079,Madrid,2807912,Madrid distrito 12,2807912016,Madrid sección 12016
Renta bruta media por hogar,2017,35.023,35023.0,28079,Madrid,2807912,Madrid distrito 12,2807912016,Madrid sección 12016
Renta bruta media por hogar,2016,34.220,34220.0,28079,Madrid,2807912,Madrid distrito 12,2807912016,Madrid sección 12016
Renta neta media por persona,2022,8.689,8689.0,28079,Madrid,2807912,Madrid distrito 12,2807912018,Madrid sección 12018
Renta neta media por persona,2021,8.116,8116.0,28079,Madrid,2807912,Madrid distrito 12,2807912018,Madrid sección 12018
Renta neta media por persona,2020,8.032,8032.0,28079,Madrid,2807912,Madrid distrito 12,2807912018,Madrid sección 12018
Renta neta media por persona,2019,7.957,7957.0,28079,Madrid,2807912,Madrid distrito 12,2807912018,Madrid sección 12018
Renta neta media por persona,2018,7.839,7839.0,28079,Madrid,2807912,Madrid distrito 12,2807912018,Madrid sección 12018
Renta neta media por persona,2017,7.528,7528.0,28079,Madrid,2807912,Madrid distrito 12,2807912018,Madrid sección 12018
Renta neta media por persona,2016,7.393,7393.0,28079,Madrid,2807912,Madrid distrito 12,2807912018,Madrid sección 12018
Mediana de la renta por unidad de consumo,2022,12.950,12950.0,28079,Madrid,2807912,Madrid distrito 12,2807912018,Madrid sección 12018
Mediana de la renta por unidad de consumo,2021,11.550,11550.0,28079,Madrid,2807912,Madrid distrito 12,2807912018,Madrid sección 12018
Mediana de la renta por unidad de consumo,2020,11.550,11550.0,28079,Madrid,2807912,Madrid distrito 12,2807912018,Madrid sección 12018
Mediana de la renta por unidad de consumo,2019,11.550,11550.0,28079,Madrid,2807912,Madrid distrito 12,2807912018,Madrid sección 12018
Mediana de la renta por unidad de consumo,2018,10.850,10850.0,28079,Madrid,2807912,Madrid distrito 12,2807912018,Madrid sección 12018
Mediana de la renta por unidad de consumo,2017,10.150,10150.0,28079,Madrid,2807912,Madrid distrito 12,2807912018,Madrid sección 12018
Mediana de la renta por unidad de consumo,2016,10.150,10150.0,28079,Madrid,2807912,Madrid distrito 12,2807912018,Madrid sección 12018
Renta bruta media por persona,2022,9.671,9671.0,28079,Madrid,2807912,Madrid distrito 12,2807912018,Madrid sección 12018
Renta bruta media por persona,2021,8.997,8997.0,28079,Madrid,2807912,Madrid distrito 12,2807912018,Madrid sección 12018
Renta bruta media por persona,2020,8.908,8908.0,28079,Madrid,2807912,Madrid distrito 12,2807912018,Madrid sección 12018
Renta bruta media por persona,2019,8.845,8845.0,28079,Madrid,2807912,Madrid distrito 12,2807912018,Madrid sección 12018
Renta bruta media por persona,2018,8.721,8721.0,28079,Madrid,2807912,Madrid distrito 12,2807912018,Madrid sección 12018
Renta bruta media por persona,2017,8.377,8377.0,28079,Madrid,2807912,Madrid distrito 12,2807912018,Madrid sección 12018
Renta bruta media por persona,2016,8.207,8207.0,28079,Madrid,2807912,Madrid distrito 12,2807912018,Madrid sección 12018
Renta bruta media por hogar,2022,30.250,30250.0,28079,Madrid,2807912,Madrid distrito 12,2807912018,Madrid sección 12018
Renta bruta media por hogar,2021,28.361,28361.0,28079,Madrid,2807912,Madrid distrito 12,2807912018,Madrid sección 12018
Renta bruta media por hogar,2020,27.915,27915.0,28079,Madrid,2807912,Madrid distrito 12,2807912018,Madrid sección 12018
Renta bruta media por hogar,2019,28.060,28060.0,28079,Madrid,2807912,Madrid distrito 12,2807912018,Madrid sección 12018
Renta bruta media por hogar,2018,27.100,27100.0,28079,Madrid,2807912,Madrid distrito 12,2807912018,Madrid sección 12018
Renta bruta media por hogar,2017,25.530,25530.0,28079,Madrid,2807912,Madrid distrito 12,2807912018,Madrid sección 12018
Renta bruta media por hogar,2016,24.648,24648.0,28079,Madrid,2807912,Madrid distrito 12,2807912018,Madrid sección 12018
Renta neta media por persona,2022,8.019,8019.0,28079,Madrid,2807912,Madrid distrito 12,2807912019,Madrid sección 12019
Renta neta media por persona,2021,7.810,7810.0,28079,Madrid,2807912,Madrid distrito 12,2807912019,Madrid sección 12019
Renta neta media por persona,2020,7.471,7471.0,28079,Madrid,2807912,Madrid distrito 12,2807912019,Madrid sección 12019
Renta neta media por persona,2019,7.611,7611.0,28079,Madrid,2807912,Madrid distrito 12,2807912019,Madrid sección 12019
Renta neta media por persona,2018,7.226,7226.0,28079,Madrid,2807912,Madrid distrito 12,2807912019,Madrid sección 12019
Renta neta media por persona,2017,6.703,6703.0,28079,Madrid,2807912,Madrid distrito 12,2807912019,Madrid sección 12019
Renta neta media por persona,2016,6.631,6631.0,28079,Madrid,2807912,Madrid distrito 12,2807912019,Madrid sección 12019
Mediana de la renta por unidad de consumo,2022,10.850,10850.0,28079,Madrid,2807912,Madrid distrito 12,2807912019,Madrid sección 12019
Mediana de la renta por unidad de consumo,2021,10.850,10850.0,28079,Madrid,2807912,Madrid distrito 12,2807912019,Madrid sección 12019
Mediana de la renta por unidad de consumo,2020,10.150,10150.0,28079,Madrid,2807912,Madrid distrito 12,2807912019,Madrid sección 12019
Mediana de la renta por unidad de consumo,2019,10.850,10850.0,28079,Madrid,2807912,Madrid distrito 12,2807912019,Madrid sección 12019
Mediana de la renta por unidad de consumo,2018,10.150,10150.0,28079,Madrid,2807912,Madrid distrito 12,2807912019,Madrid sección 12019
Mediana de la renta por unidad de consumo,2017,8.750,8750.0,28079,Madrid,2807912,Madrid distrito 12,2807912019,Madrid sección 12019
Mediana de la renta por unidad de consumo,2016,8.750,8750.0,28079,Madrid,2807912,Madrid distrito 12,2807912019,Madrid sección 12019
Renta bruta media por persona,2022,8.931,8931.0,28079,Madrid,2807912,Madrid distrito 12,2807912019,Madrid sección 12019
Renta bruta media por persona,2021,8.714,8714.0,28079,Madrid,2807912,Madrid distrito 12,2807912019,Madrid sección 12019
Renta bruta media por persona,2020,8.338,8338.0,28079,Madrid,2807912,Madrid distrito 12,2807912019,Madrid sección 12019
Renta bruta media por persona,2019,8.424,8424.0,28079,Madrid,2807912,Madrid distrito 12,2807912019,Madrid sección 12019
Renta bruta media por persona,2018,7.977,7977.0,28079,Madrid,2807912,Madrid distrito 12,2807912019,Madrid sección 12019
Renta bruta media por persona,2017,7.403,7403.0,28079,Madrid,2807912,Madrid distrito 12,2807912019,Madrid sección 12019
Renta bruta media por persona,2016,7.298,7298.0,28079,Madrid,2807912,Madrid distrito 12,2807912019,Madrid sección 12019
Renta bruta media por hogar,2022,28.830,28830.0,28079,Madrid,2807912,Madrid distrito 12,2807912019,Madrid sección 12019
Renta bruta media por hogar,2021,27.812,27812.0,28079,Madrid,2807912,Madrid distrito 12,2807912019,Madrid sección 12019
Renta bruta media por hogar,2020,26.343,26343.0,28079,Madrid,2807912,Madrid distrito 12,2807912019,Madrid sección 12019
Renta bruta media por hogar,2019,27.237,27237.0,28079,Madrid,2807912,Madrid distrito 12,2807912019,Madrid sección 12019
Renta bruta media por hogar,2018,24.710,24710.0,28079,Madrid,2807912,Madrid distrito 12,2807912019,Madrid sección 12019
Renta bruta media por hogar,2017,23.394,23394.0,28079,Madrid,2807912,Madrid distrito 12,2807912019,Madrid sección 12019
Renta bruta media por hogar,2016,22.310,22310.0,28079,Madrid,2807912,Madrid distrito 12,2807912019,Madrid sección 12019
Renta neta media por persona,2022,8.690,8690.0,28079,Madrid,2807912,Madrid distrito 12,2807912020,Madrid sección 12020
Renta neta media por persona,2021,8.034,8034.0,28079,Madrid,2807912,Madrid distrito 12,2807912020,Madrid sección 12020
Renta neta media por persona,2020,7.696,7696.0,28079,Madrid,2807912,Madrid distrito 12,2807912020,Madrid sección 12020
Renta neta media por persona,2019,7.884,7884.0,28079,Madrid,2807912,Madrid distrito 12,2807912020,Madrid sección 12020
Renta neta media por persona,2018,7.711,7711.0,28079,Madrid,2807912,Madrid distrito 12,2807912020,Madrid sección 12020
Renta neta media por persona,2017,7.324,7324.0,28079,Madrid,2807912,Madrid distrito 12,2807912020,Madrid sección 12020
Renta neta media por persona,2016,7.447,7447.0,28079,Madrid,2807912,Madrid distrito 12,2807912020,Madrid sección 12020
Mediana de la renta por unidad de consumo,2022,12.250,12250.0,28079,Madrid,2807912,Madrid distrito 12,2807912020,Madrid sección 12020
Mediana de la renta por unidad de consumo,2021,12.250,12250.0,28079,Madrid,2807912,Madrid distrito 12,2807912020,Madrid sección 12020
Mediana de la renta por unidad de consumo,2020,11.550,11550.0,28079,Madrid,2807912,Madrid distrito 12,2807912020,Madrid sección 12020
Mediana de la renta por unidad de consumo,2019,11.550,11550.0,28079,Madrid,2807912,Madrid distrito 12,2807912020,Madrid sección 12020
Mediana de la renta por unidad de consumo,2018,10.850,10850.0,28079,Madrid,2807912,Madrid distrito 12,2807912020,Madrid sección 12020
Mediana de la renta por unidad de consumo,2017,10.850,10850.0,28079,Madrid,2807912,Madrid distrito 12,2807912020,Madrid sección 12020
Mediana de la renta por unidad de consumo,2016,10.150,10150.0,28079,Madrid,2807912,Madrid distrito 12,2807912020,Madrid sección 12020
Renta bruta media por persona,2022,9.696,9696.0,28079,Madrid,2807912,Madrid distrito 12,2807912020,Madrid sección 12020
Renta bruta media por persona,2021,8.931,8931.0,28079,Madrid,2807912,Madrid distrito 12,2807912020,Madrid sección 12020
Renta bruta media por persona,2020,8.532,8532.0,28079,Madrid,2807912,Madrid distrito 12,2807912020,Madrid sección 12020
Renta bruta media por persona,2019,8.682,8682.0,28079,Madrid,2807912,Madrid distrito 12,2807912020,Madrid sección 12020
Renta bruta media por persona,2018,8.514,8514.0,28079,Madrid,2807912,Madrid distrito 12,2807912020,Madrid sección 12020
Renta bruta media por persona,2017,8.072,8072.0,28079,Madrid,2807912,Madrid distrito 12,2807912020,Madrid sección 12020
Renta bruta media por persona,2016,8.196,8196.0,28079,Madrid,2807912,Madrid distrito 12,2807912020,Madrid sección 12020
Renta bruta media por hogar,2022,30.956,30956.0,28079,Madrid,2807912,Madrid distrito 12,2807912020,Madrid sección 12020
Renta bruta media por hogar,2021,27.902,27902.0,28079,Madrid,2807912,Madrid distrito 12,2807912020,Madrid sección 12020
Renta bruta media por hogar,2020,27.083,27083.0,28079,Madrid,2807912,Madrid distrito 12,2807912020,Madrid sección 12020
Renta bruta media por hogar,2019,26.706,26706.0,28079,Madrid,2807912,Madrid distrito 12,2807912020,Madrid sección 12020
Renta bruta media por hogar,2018,25.580,25580.0,28079,Madrid,2807912,Madrid distrito 12,2807912020,Madrid sección 12020
Renta bruta media por hogar,2017,23.378,23378.0,28079,Madrid,2807912,Madrid distrito 12,2807912020,Madrid sección 12020
Renta bruta media por hogar,2016,23.696,23696.0,28079,Madrid,2807912,Madrid distrito 12,2807912020,Madrid sección 12020
Renta neta media por persona,2022,,,28079,Madrid,2807912,Madrid distrito 12,2807912021,Madrid sección 12021
Renta neta media por persona,2021,,,28079,Madrid,2807912,Madrid distrito 12,2807912021,Madrid sección 12021
Renta neta media por persona,2020,,,28079,Madrid,2807912,Madrid distrito 12,2807912021,Madrid sección 12021
Renta neta media por persona,2019,,,28079,Madrid,2807912,Madrid distrito 12,2807912021,Madrid sección 12021
Renta neta media por persona,2018,,,28079,Madrid,2807912,Madrid distrito 12,2807912021,Madrid sección 12021
Renta neta media por persona,2017,,,28079,Madrid,2807912,Madrid distrito 12,2807912021,Madrid sección 12021
Renta neta media por persona,2016,9.444,9444.0,28079,Madrid,2807912,Madrid distrito 12,2807912021,Madrid sección 12021
Mediana de la renta por unidad de consumo,2022,,,28079,Madrid,2807912,Madrid distrito 12,2807912021,Madrid sección 12021
Mediana de la renta por unidad de consumo,2021,,,28079,Madrid,2807912,Madrid distrito 12,2807912021,Madrid sección 12021
Mediana de la renta por unidad de consumo,2020,,,28079,Madrid,2807912,Madrid distrito 12,2807912021,Madrid sección 12021
Mediana de la renta por unidad de consumo,2019,,,28079,Madrid,2807912,Madrid distrito 12,2807912021,Madrid sección 12021
Mediana de la renta por unidad de consumo,2018,,,28079,Madrid,2807912,Madrid distrito 12,2807912021,Madrid sección 12021
Mediana de la renta por unidad de consumo,2017,,,28079,Madrid,2807912,Madrid distrito 12,2807912021,Madrid sección 12021
Mediana de la renta por unidad de consumo,2016,11.550,11550.0,28079,Madrid,2807912,Madrid distrito 12,2807912021,Madrid sección 12021
Renta bruta media por persona,2022,,,28079,Madrid,2807912,Madrid distrito 12,2807912021,Madrid sección 12021
Renta bruta media por persona,2021,,,28079,Madrid,2807912,Madrid distrito 12,2807912021,Madrid sección 12021
Renta bruta media por persona,2020,,,28079,Madrid,2807912,Madrid distrito 12,2807912021,Madrid sección 12021
Renta bruta media por persona,2019,,,28079,Madrid,2807912,Madrid distrito 12,2807912021,Madrid sección 12021
Renta bruta media por persona,2018,,,28079,Madrid,2807912,Madrid distrito 12,2807912021,Madrid sección 12021
Renta bruta media por persona,2017,,,28079,Madrid,2807912,Madrid distrito 12,2807912021,Madrid sección 12021
Renta bruta media por persona,2016,10.667,10667.0,28079,Madrid,2807912,Madrid distrito 12,2807912021,Madrid sección 12021
Renta bruta media por hogar,2022,,,28079,Madrid,2807912,Madrid distrito 12,2807912021,Madrid sección 12021
Renta bruta media por hogar,2021,,,28079,Madrid,2807912,Madrid distrito 12,2807912021,Madrid sección 12021
Renta bruta media por hogar,2020,,,28079,Madrid,2807912,Madrid distrito 12,2807912021,Madrid sección 12021
Renta bruta media por hogar,2019,,,28079,Madrid,2807912,Madrid distrito 12,2807912021,Madrid sección 12021
Renta bruta media por hogar,2018,,,28079,Madrid,2807912,Madrid distrito 12,2807912021,Madrid sección 12021
Renta bruta media por hogar,2017,,,28079,Madrid,2807912,Madrid distrito 12,2807912021,Madrid sección 12021
Renta bruta media por hogar,2016,28.291,28291.0,28079,Madrid,2807912,Madrid distrito 12,2807912021,Madrid sección 12021
Renta neta media por persona,2022,8.832,8832.0,28079,Madrid,2807912,Madrid distrito 12,2807912022,Madrid sección 12022
Renta neta media por persona,2021,8.551,8551.0,28079,Madrid,2807912,Madrid distrito 12,2807912022,Madrid sección 12022
Renta neta media por persona,2020,8.095,8095.0,28079,Madrid,2807912,Madrid distrito 12,2807912022,Madrid sección 12022
Renta neta media por persona,2019,8.216,8216.0,28079,Madrid,2807912,Madrid distrito 12,2807912022,Madrid sección 12022
Renta neta media por persona,2018,8.140,8140.0,28079,Madrid,2807912,Madrid distrito 12,2807912022,Madrid sección 12022
Renta neta media por persona,2017,7.933,7933.0,28079,Madrid,2807912,Madrid distrito 12,2807912022,Madrid sección 12022
Renta neta media por persona,2016,6.646,6646.0,28079,Madrid,2807912,Madrid distrito 12,2807912022,Madrid sección 12022
Mediana de la renta por unidad de consumo,2022,11.550,11550.0,28079,Madrid,2807912,Madrid distrito 12,2807912022,Madrid sección 12022
Mediana de la renta por unidad de consumo,2021,11.550,11550.0,28079,Madrid,2807912,Madrid distrito 12,2807912022,Madrid sección 12022
Mediana de la renta por unidad de consumo,2020,10.850,10850.0,28079,Madrid,2807912,Madrid distrito 12,2807912022,Madrid sección 12022
Mediana de la renta por unidad de consumo,2019,11.550,11550.0,28079,Madrid,2807912,Madrid distrito 12,2807912022,Madrid sección 12022
Mediana de la renta por unidad de consumo,2018,10.850,10850.0,28079,Madrid,2807912,Madrid distrito 12,2807912022,Madrid sección 12022
Mediana de la renta por unidad de consumo,2017,10.150,10150.0,28079,Madrid,2807912,Madrid distrito 12,2807912022,Madrid sección 12022
Mediana de la renta por unidad de consumo,2016,8.750,8750.0,28079,Madrid,2807912,Madrid distrito 12,2807912022,Madrid sección 12022
Renta bruta media por persona,2022,9.982,9982.0,28079,Madrid,2807912,Madrid distrito 12,2807912022,Madrid sección 12022
Renta bruta media por persona,2021,9.616,9616.0,28079,Madrid,2807912,Madrid distrito 12,2807912022,Madrid sección 12022
Renta bruta media por persona,2020,9.057,9057.0,28079,Madrid,2807912,Madrid distrito 12,2807912022,Madrid sección 12022
Renta bruta media por persona,2019,9.173,9173.0,28079,Madrid,2807912,Madrid distrito 12,2807912022,Madrid sección 12022
Renta bruta media por persona,2018,9.084,9084.0,28079,Madrid,2807912,Madrid distrito 12,2807912022,Madrid sección 12022
Renta bruta media por persona,2017,8.859,8859.0,28079,Madrid,2807912,Madrid distrito 12,2807912022,Madrid sección 12022
Renta bruta media por persona,2016,7.316,7316.0,28079,Madrid,2807912,Madrid distrito 12,2807912022,Madrid sección 12022
Renta bruta media por hogar,2022,30.720,30720.0,28079,Madrid,2807912,Madrid distrito 12,2807912022,Madrid sección 12022
Renta bruta media por hogar,2021,28.760,28760.0,28079,Madrid,2807912,Madrid distrito 12,2807912022,Madrid sección 12022
Renta bruta media por hogar,2020,26.683,26683.0,28079,Madrid,2807912,Madrid distrito 12,2807912022,Madrid sección 12022
Renta bruta media por hogar,2019,26.882,26882.0,28079,Madrid,2807912,Madrid distrito 12,2807912022,Madrid sección 12022
Renta bruta media por hogar,2018,25.692,25692.0,28079,Madrid,2807912,Madrid distrito 12,2807912022,Madrid sección 12022
Renta bruta media por hogar,2017,24.829,24829.0,28079,Madrid,2807912,Madrid distrito 12,2807912022,Madrid sección 12022
Renta bruta media por hogar,2016,20.869,20869.0,28079,Madrid,2807912,Madrid distrito 12,2807912022,Madrid sección 12022
Renta neta media por persona,2022,9.351,9351.0,28079,Madrid,2807912,Madrid distrito 12,2807912023,Madrid sección 12023
Renta neta media por persona,2021,8.854,8854.0,28079,Madrid,2807912,Madrid distrito 12,2807912023,Madrid sección 12023
Renta neta media por persona,2020,8.578,8578.0,28079,Madrid,2807912,Madrid distrito 12,2807912023,Madrid sección 12023
Renta neta media por persona,2019,8.605,8605.0,28079,Madrid,2807912,Madrid distrito 12,2807912023,Madrid sección 12023
Renta neta media por persona,2018,8.343,8343.0,28079,Madrid,2807912,Madrid distrito 12,2807912023,Madrid sección 12023
Renta neta media por persona,2017,7.967,7967.0,28079,Madrid,2807912,Madrid distrito 12,2807912023,Madrid sección 12023
Renta neta media por persona,2016,7.578,7578.0,28079,Madrid,2807912,Madrid distrito 12,2807912023,Madrid sección 12023
Mediana de la renta por unidad de consumo,2022,12.950,12950.0,28079,Madrid,2807912,Madrid distrito 12,2807912023,Madrid sección 12023
Mediana de la renta por unidad de consumo,2021,12.250,12250.0,28079,Madrid,2807912,Madrid distrito 12,2807912023,Madrid sección 12023
Mediana de la renta por unidad de consumo,2020,11.550,11550.0,28079,Madrid,2807912,Madrid distrito 12,2807912023,Madrid sección 12023
Mediana de la renta por unidad de consumo,2019,12.250,12250.0,28079,Madrid,2807912,Madrid distrito 12,2807912023,Madrid sección 12023
Mediana de la renta por unidad de consumo,2018,11.550,11550.0,28079,Madrid,2807912,Madrid distrito 12,2807912023,Madrid sección 12023
Mediana de la renta por unidad de consumo,2017,11.550,11550.0,28079,Madrid,2807912,Madrid distrito 12,2807912023,Madrid sección 12023
Mediana de la renta por unidad de consumo,2016,10.150,10150.0,28079,Madrid,2807912,Madrid distrito 12,2807912023,Madrid sección 12023
Renta bruta media por persona,2022,10.572,10572.0,28079,Madrid,2807912,Madrid distrito 12,2807912023,Madrid sección 12023
Renta bruta media por persona,2021,10.025,10025.0,28079,Madrid,2807912,Madrid distrito 12,2807912023,Madrid sección 12023
Renta bruta media por persona,2020,9.690,9690.0,28079,Madrid,2807912,Madrid distrito 12,2807912023,Madrid sección 12023
Renta bruta media por persona,2019,9.687,9687.0,28079,Madrid,2807912,Madrid distrito 12,2807912023,Madrid sección 12023
Renta bruta media por persona,2018,9.389,9389.0,28079,Madrid,2807912,Madrid distrito 12,2807912023,Madrid sección 12023
Renta bruta media por persona,2017,8.938,8938.0,28079,Madrid,2807912,Madrid distrito 12,2807912023,Madrid sección 12023
Renta bruta media por persona,2016,8.452,8452.0,28079,Madrid,2807912,Madrid distrito 12,2807912023,Madrid sección 12023
Renta bruta media por hogar,2022,32.146,32146.0,28079,Madrid,2807912,Madrid distrito 12,2807912023,Madrid sección 12023
Renta bruta media por hogar,2021,30.339,30339.0,28079,Madrid,2807912,Madrid distrito 12,2807912023,Madrid sección 12023
Renta bruta media por hogar,2020,29.168,29168.0,28079,Madrid,2807912,Madrid distrito 12,2807912023,Madrid sección 12023
Renta bruta media por hogar,2019,29.199,29199.0,28079,Madrid,2807912,Madrid distrito 12,2807912023,Madrid sección 12023
Renta bruta media por hogar,2018,28.071,28071.0,28079,Madrid,2807912,Madrid distrito 12,2807912023,Madrid sección 12023
Renta bruta media por hogar,2017,26.686,26686.0,28079,Madrid,2807912,Madrid distrito 12,2807912023,Madrid sección 12023
Renta bruta media por hogar,2016,24.913,24913.0,28079,Madrid,2807912,Madrid distrito 12,2807912023,Madrid sección 12023
Renta neta media por persona,2022,12.909,12909.0,28079,Madrid,2807912,Madrid distrito 12,2807912024,Madrid sección 12024
Renta neta media por persona,2021,12.031,12031.0,28079,Madrid,2807912,Madrid distrito 12,2807912024,Madrid sección 12024
Renta neta media por persona,2020,11.337,11337.0,28079,Madrid,2807912,Madrid distrito 12,2807912024,Madrid sección 12024
Renta neta media por persona,2019,11.311,11311.0,28079,Madrid,2807912,Madrid distrito 12,2807912024,Madrid sección 12024
Renta neta media por persona,2018,10.935,10935.0,28079,Madrid,2807912,Madrid distrito 12,2807912024,Madrid sección 12024
Renta neta media por persona,2017,10.572,10572.0,28079,Madrid,2807912,Madrid distrito 12,2807912024,Madrid sección 12024
Renta neta media por persona,2016,10.210,10210.0,28079,Madrid,2807912,Madrid distrito 12,2807912024,Madrid sección 12024
Mediana de la renta por unidad de consumo,2022,17.850,17850.0,28079,Madrid,2807912,Madrid distrito 12,2807912024,Madrid sección 12024
Mediana de la renta por unidad de consumo,2021,17.150,17150.0,28079,Madrid,2807912,Madrid distrito 12,2807912024,Madrid sección 12024
Mediana de la renta por unidad de consumo,2020,15.750,15750.0,28079,Madrid,2807912,Madrid distrito 12,2807912024,Madrid sección 12024
Mediana de la renta por unidad de consumo,2019,16.450,16450.0,28079,Madrid,2807912,Madrid distrito 12,2807912024,Madrid sección 12024
Mediana de la renta por unidad de consumo,2018,15.750,15750.0,28079,Madrid,2807912,Madrid distrito 12,2807912024,Madrid sección 12024
Mediana de la renta por unidad de consumo,2017,14.700,14700.0,28079,Madrid,2807912,Madrid distrito 12,2807912024,Madrid sección 12024
Mediana de la renta por unidad de consumo,2016,14.350,14350.0,28079,Madrid,2807912,Madrid distrito 12,2807912024,Madrid sección 12024
Renta bruta media por persona,2022,15.526,15526.0,28079,Madrid,2807912,Madrid distrito 12,2807912024,Madrid sección 12024
Renta bruta media por persona,2021,14.436,14436.0,28079,Madrid,2807912,Madrid distrito 12,2807912024,Madrid sección 12024
Renta bruta media por persona,2020,13.570,13570.0,28079,Madrid,2807912,Madrid distrito 12,2807912024,Madrid sección 12024
Renta bruta media por persona,2019,13.538,13538.0,28079,Madrid,2807912,Madrid distrito 12,2807912024,Madrid sección 12024
Renta bruta media por persona,2018,12.987,12987.0,28079,Madrid,2807912,Madrid distrito 12,2807912024,Madrid sección 12024
Renta bruta media por persona,2017,12.534,12534.0,28079,Madrid,2807912,Madrid distrito 12,2807912024,Madrid sección 12024
Renta bruta media por persona,2016,12.039,12039.0,28079,Madrid,2807912,Madrid distrito 12,2807912024,Madrid sección 12024
Renta bruta media por hogar,2022,44.166,44166.0,28079,Madrid,2807912,Madrid distrito 12,2807912024,Madrid sección 12024
Renta bruta media por hogar,2021,40.828,40828.0,28079,Madrid,2807912,Madrid distrito 12,2807912024,Madrid sección 12024
Renta bruta media por hogar,2020,38.468,38468.0,28079,Madrid,2807912,Madrid distrito 12,2807912024,Madrid sección 12024
Renta bruta media por hogar,2019,39.313,39313.0,28079,Madrid,2807912,Madrid distrito 12,2807912024,Madrid sección 12024
Renta bruta media por hogar,2018,37.268,37268.0,28079,Madrid,2807912,Madrid distrito 12,2807912024,Madrid sección 12024
Renta bruta media por hogar,2017,35.288,35288.0,28079,Madrid,2807912,Madrid distrito 12,2807912024,Madrid sección 12024
Renta bruta media por hogar,2016,33.921,33921.0,28079,Madrid,2807912,Madrid distrito 12,2807912024,Madrid sección 12024
Renta neta media por persona,2022,12.971,12971.0,28079,Madrid,2807912,Madrid distrito 12,2807912027,Madrid sección 12027
