indicator,year,raw_value,value,municipality_code,municipality_name,district_code,district_name,section_code,section_name
Fuente de ingreso: prestaciones por desempleo,2018,225,225.0,28079,Madrid,2807912,Madrid distrito 12,2807912062,Madrid sección 12062
Fuente de ingreso: prestaciones por desempleo,2017,264,264.0,28079,Madrid,2807912,Madrid distrito 12,2807912062,Madrid sección 12062
Fuente de ingreso: prestaciones por desempleo,2016,245,245.0,28079,Madrid,2807912,Madrid distrito 12,2807912062,Madrid sección 12062
Fuente de ingreso: otras prestaciones,2022,709,709.0,28079,Madrid,2807912,Madrid distrito 12,2807912062,Madrid sección 12062
Fuente de ingreso: otras prestaciones,2021,570,570.0,28079,Madrid,2807912,Madrid distrito 12,2807912062,Madrid sección 12062
Fuente de ingreso: otras prestaciones,2020,505,505.0,28079,Madrid,2807912,Madrid distrito 12,2807912062,Madrid sección 12062
Fuente de ingreso: otras prestaciones,2019,479,479.0,28079,Madrid,2807912,Madrid distrito 12,2807912062,Madrid sección 12062
Fuente de ingreso: otras prestaciones,2018,453,453.0,28079,Madrid,2807912,Madrid distrito 12,2807912062,Madrid sección 12062
Fuente de ingreso: otras prestaciones,2017,419,419.0,28079,Madrid,2807912,Madrid distrito 12,2807912062,Madrid sección 12062
Fuente de ingreso: otras prestaciones,2016,405,405.0,28079,Madrid,2807912,Madrid distrito 12,2807912062,Madrid sección 12062
Fuente de ingreso: otros ingresos,2022,1.062,1062.0,28079,Madrid,2807912,Madrid distrito 12,2807912062,Madrid sección 12062
Fuente de ingreso: otros ingresos,2021,1.012,1012.0,28079,Madrid,2807912,Madrid distrito 12,2807912062,Madrid sección 12062
Fuente de ingreso: otros ingresos,2020,876,876.0,28079,Madrid,2807912,Madrid distrito 12,2807912062,Madrid sección 12062
Fuente de ingreso: otros ingresos,2019,987,987.0,28079,Madrid,2807912,Madrid distrito 12,2807912062,Madrid sección 12062
Fuente de ingreso: otros ingresos,2018,983,983.0,28079,Madrid,2807912,Madrid distrito 12,2807912062,Madrid sección 12062
Fuente de ingreso: otros ingresos,2017,1.042,1042.0,28079,Madrid,2807912,Madrid distrito 12,2807912062,Madrid sección 12062
Fuente de ingreso: otros ingresos,2016,872,872.0,28079,Madrid,2807912,Madrid distrito 12,2807912062,Madrid sección 12062
Fuente de ingreso: salario,2022,8.715,8715.0,28079,Madrid,2807912,Madrid distrito 12,2807912064,Madrid sección 12064
Fuente de ingreso: salario,2021,8.074,8074.0,28079,Madrid,2807912,Madrid distrito 12,2807912064,Madrid sección 12064
Fuente de ingreso: salario,2020,7.400,7400.0,28079,Madrid,2807912,Madrid distrito 12,2807912064,Madrid sección 12064
Fuente de ingreso: salario,2019,7.359,7359.0,28079,Madrid,2807912,Madrid distrito 12,2807912064,Madrid sección 12064
Fuente de ingreso: salario,2018,6.945,6945.0,28079,Madrid,2807912,Madrid distrito 12,2807912064,Madrid sección 12064
Fuente de ingreso: salario,2017,6.654,6654.0,28079,Madrid,2807912,Madrid distrito 12,2807912064,Madrid sección 12064
Fuente de ingreso: salario,2016,6.469,6469.0,28079,Madrid,2807912,Madrid distrito 12,2807912064,Madrid sección 12064
Fuente de ingreso: pensiones,2022,3.060,3060.0,28079,Madrid,2807912,Madrid distrito 12,2807912064,Madrid sección 12064
Fuente de ingreso: pensiones,2021,2.946,2946.0,28079,Madrid,2807912,Madrid distrito 12,2807912064,Madrid sección 12064
Fuente de ingreso: pensiones,2020,3.042,3042.0,28079,Madrid,2807912,Madrid distrito 12,2807912064,Madrid sección 12064
Fuente de ingreso: pensiones,2019,2.983,2983.0,28079,Madrid,2807912,Madrid distrito 12,2807912064,Madrid sección 12064
Fuente de ingreso: pensiones,2018,2.740,2740.0,28079,Madrid,2807912,Madrid distrito 12,2807912064,Madrid sección 12064
Fuente de ingreso: pensiones,2017,2.734,2734.0,28079,Madrid,2807912,Madrid distrito 12,2807912064,Madrid sección 12064
Fuente de ingreso: pensiones,2016,2.632,2632.0,28079,Madrid,2807912,Madrid distrito 12,2807912064,Madrid sección 12064
Fuente de ingreso: prestaciones por desempleo,2022,312,312.0,28079,Madrid,2807912,Madrid distrito 12,2807912064,Madrid sección 12064
Fuente de ingreso: prestaciones por desempleo,2021,407,407.0,28079,Madrid,2807912,Madrid distrito 12,2807912064,Madrid sección 12064
Fuente de ingreso: prestaciones por desempleo,2020,766,766.0,28079,Madrid,2807912,Madrid distrito 12,2807912064,Madrid sección 12064
Fuente de ingreso: prestaciones por desempleo,2019,232,232.0,28079,Madrid,2807912,Madrid distrito 12,2807912064,Madrid sección 12064
Fuente de ingreso: prestaciones por desempleo,2018,240,240.0,28079,Madrid,2807912,Madrid distrito 12,2807912064,Madrid sección 12064
Fuente de ingreso: prestaciones por desempleo,2017,209,209.0,28079,Madrid,2807912,Madrid distrito 12,2807912064,Madrid sección 12064
Fuente de ingreso: prestaciones por desempleo,2016,271,271.0,28079,Madrid,2807912,Madrid distrito 12,2807912064,Madrid sección 12064
Fuente de ingreso: otras prestaciones,2022,654,654.0,28079,Madrid,2807912,Madrid distrito 12,2807912064,Madrid sección 12064
Fuente de ingreso: otras prestaciones,2021,534,534.0,28079,Madrid,2807912,Madrid distrito 12,2807912064,Madrid sección 12064
Fuente de ingreso: otras prestaciones,2020,509,509.0,28079,Madrid,2807912,Madrid distrito 12,2807912064,Madrid sección 12064
Fuente de ingreso: otras prestaciones,2019,484,484.0,28079,Madrid,2807912,Madrid distrito 12,2807912064,Madrid sección 12064
Fuente de ingreso: otras prestaciones,2018,487,487.0,28079,Madrid,2807912,Madrid distrito 12,2807912064,Madrid sección 12064
Fuente de ingreso: otras prestaciones,2017,496,496.0,28079,Madrid,2807912,Madrid distrito 12,2807912064,Madrid sección 12064
Fuente de ingreso: otras prestaciones,2016,444,444.0,28079,Madrid,2807912,Madrid distrito 12,2807912064,Madrid sección 12064
Fuente de ingreso: otros ingresos,2022,1.093,1093.0,28079,Madrid,2807912,Madrid distrito 12,2807912064,Madrid sección 12064
Fuente de ingreso: otros ingresos,2021,978,978.0,28079,Madrid,2807912,Madrid distrito 12,2807912064,Madrid sección 12064
Fuente de ingreso: otros ingresos,2020,678,678.0,28079,Madrid,2807912,Madrid distrito 12,2807912064,Madrid sección 12064
Fuente de ingreso: otros ingresos,2019,617,617.0,28079,Madrid,2807912,Madrid distrito 12,2807912064,Madrid sección 12064
Fuente de ingreso: otros ingresos,2018,648,648.0,28079,Madrid,2807912,Madrid distrito 12,2807912064,Madrid sección 12064
Fuente de ingreso: otros ingresos,2017,598,598.0,28079,Madrid,2807912,Madrid distrito 12,2807912064,Madrid sección 12064
Fuente de ingreso: otros ingresos,2016,588,588.0,28079,Madrid,2807912,Madrid distrito 12,2807912064,Madrid sección 12064
Fuente de ingreso: salario,2022,7.172,7172.0,28079,Madrid,2807912,Madrid distrito 12,2807912065,Madrid sección 12065
Fuente de ingreso: salario,2021,6.284,6284.0,28079,Madrid,2807912,Madrid distrito 12,2807912065,Madrid sección 12065
Fuente de ingreso: salario,2020,5.390,5390.0,28079,Madrid,2807912,Madrid distrito 12,2807912065,Madrid sección 12065
Fuente de ingreso: salario,2019,6.103,6103.0,28079,Madrid,2807912,Madrid distrito 12,2807912065,Madrid sección 12065
Fuente de ingreso: salario,2018,5.999,5999.0,28079,Madrid,2807912,Madrid distrito 12,2807912065,Madrid sección 12065
Fuente de ingreso: salario,2017,5.880,5880.0,28079,Madrid,2807912,Madrid distrito 12,2807912065,Madrid sección 12065
Fuente de ingreso: salario,2016,5.627,5627.0,28079,Madrid,2807912,Madrid distrito 12,2807912065,Madrid sección 12065
Fuente de ingreso: pensiones,2022,2.379,2379.0,28079,Madrid,2807912,Madrid distrito 12,2807912065,Madrid sección 12065
Fuente de ingreso: pensiones,2021,2.301,2301.0,28079,Madrid,2807912,Madrid distrito 12,2807912065,Madrid sección 12065
Fuente de ingreso: pensiones,2020,2.322,2322.0,28079,Madrid,2807912,Madrid distrito 12,2807912065,Madrid sección 12065
Fuente de ingreso: pensiones,2019,2.395,2395.0,28079,Madrid,2807912,Madrid distrito 12,2807912065,Madrid sección 12065
Fuente de ingreso: pensiones,2018,2.366,2366.0,28079,Madrid,2807912,Madrid distrito 12,2807912065,Madrid sección 12065
Fuente de ingreso: pensiones,2017,2.631,2631.0,28079,Madrid,2807912,Madrid distrito 12,2807912065,Madrid sección 12065
Fuente de ingreso: pensiones,2016,2.608,2608.0,28079,Madrid,2807912,Madrid distrito 12,2807912065,Madrid sección 12065
Fuente de ingreso: prestaciones por desempleo,2022,257,257.0,28079,Madrid,2807912,Madrid distrito 12,2807912065,Madrid sección 12065
Fuente de ingreso: prestaciones por desempleo,2021,423,423.0,28079,Madrid,2807912,Madrid distrito 12,2807912065,Madrid sección 12065
Fuente de ingreso: prestaciones por desempleo,2020,635,635.0,28079,Madrid,2807912,Madrid distrito 12,2807912065,Madrid sección 12065
Fuente de ingreso: prestaciones por desempleo,2019,222,222.0,28079,Madrid,2807912,Madrid distrito 12,2807912065,Madrid sección 12065
Fuente de ingreso: prestaciones por desempleo,2018,217,217.0,28079,Madrid,2807912,Madrid distrito 12,2807912065,Madrid sección 12065
Fuente de ingreso: prestaciones por desempleo,2017,168,168.0,28079,Madrid,2807912,Madrid distrito 12,2807912065,Madrid sección 12065
Fuente de ingreso: prestaciones por desempleo,2016,215,215.0,28079,Madrid,2807912,Madrid distrito 12,2807912065,Madrid sección 12065
Fuente de ingreso: otras prestaciones,2022,534,534.0,28079,Madrid,2807912,Madrid distrito 12,2807912065,Madrid sección 12065
Fuente de ingreso: otras prestaciones,2021,512,512.0,28079,Madrid,2807912,Madrid distrito 12,2807912065,Madrid sección 12065
Fuente de ingreso: otras prestaciones,2020,471,471.0,28079,Madrid,2807912,Madrid distrito 12,2807912065,Madrid sección 12065
Fuente de ingreso: otras prestaciones,2019,503,503.0,28079,Madrid,2807912,Madrid distrito 12,2807912065,Madrid sección 12065
Fuente de ingreso: otras prestaciones,2018,475,475.0,28079,Madrid,2807912,Madrid distrito 12,2807912065,Madrid sección 12065
Fuente de ingreso: otras prestaciones,2017,461,461.0,28079,Madrid,2807912,Madrid distrito 12,2807912065,Madrid sección 12065
Fuente de ingreso: otras prestaciones,2016,438,438.0,28079,Madrid,2807912,Madrid distrito 12,2807912065,Madrid sección 12065
Fuente de ingreso: otros ingresos,2022,780,780.0,28079,Madrid,2807912,Madrid distrito 12,2807912065,Madrid sección 12065
Fuente de ingreso: otros ingresos,2021,752,752.0,28079,Madrid,2807912,Madrid distrito 12,2807912065,Madrid sección 12065
Fuente de ingreso: otros ingresos,2020,582,582.0,28079,Madrid,2807912,Madrid distrito 12,2807912065,Madrid sección 12065
Fuente de ingreso: otros ingresos,2019,618,618.0,28079,Madrid,2807912,Madrid distrito 12,2807912065,Madrid sección 12065
Fuente de ingreso: otros ingresos,2018,671,671.0,28079,Madrid,2807912,Madrid distrito 12,2807912065,Madrid sección 12065
Fuente de ingreso: otros ingresos,2017,678,678.0,28079,Madrid,2807912,Madrid distrito 12,2807912065,Madrid sección 12065
Fuente de ingreso: otros ingresos,2016,510,510.0,28079,Madrid,2807912,Madrid distrito 12,2807912065,Madrid sección 12065
Fuente de ingreso: salario,2022,6.413,6413.0,28079,Madrid,2807912,Madrid distrito 12,2807912066,Madrid sección 12066
Fuente de ingreso: salario,2021,5.777,5777.0,28079,Madrid,2807912,Madrid distrito 12,2807912066,Madrid sección 12066
Fuente de ingreso: salario,2020,5.057,5057.0,28079,Madrid,2807912,Madrid distrito 12,2807912066,Madrid sección 12066
Fuente de ingreso: salario,2019,5.564,5564.0,28079,Madrid,2807912,Madrid distrito 12,2807912066,Madrid sección 12066
Fuente de ingreso: salario,2018,5.128,5128.0,28079,Madrid,2807912,Madrid distrito 12,2807912066,Madrid sección 12066
Fuente de ingreso: salario,2017,4.754,4754.0,28079,Madrid,2807912,Madrid distrito 12,2807912066,Madrid sección 12066
Fuente de ingreso: salario,2016,4.581,4581.0,28079,Madrid,2807912,Madrid distrito 12,2807912066,Madrid sección 12066
Fuente de ingreso: pensiones,2022,1.363,1363.0,28079,Madrid,2807912,Madrid distrito 12,2807912066,Madrid sección 12066
Fuente de ingreso: pensiones,2021,1.334,1334.0,28079,Madrid,2807912,Madrid distrito 12,2807912066,Madrid sección 12066
Fuente de ingreso: pensiones,2020,1.366,1366.0,28079,Madrid,2807912,Madrid distrito 12,2807912066,Madrid sección 12066
Fuente de ingreso: pensiones,2019,1.359,1359.0,28079,Madrid,2807912,Madrid distrito 12,2807912066,Madrid sección 12066
Fuente de ingreso: pensiones,2018,1.437,1437.0,28079,Madrid,2807912,Madrid distrito 12,2807912066,Madrid sección 12066
Fuente de ingreso: pensiones,2017,1.638,1638.0,28079,Madrid,2807912,Madrid distrito 12,2807912066,Madrid sección 12066
Fuente de ingreso: pensiones,2016,1.670,1670.0,28079,Madrid,2807912,Madrid distrito 12,2807912066,Madrid sección 12066
Fuente de ingreso: prestaciones por desempleo,2022,163,163.0,28079,Madrid,2807912,Madrid distrito 12,2807912066,Madrid sección 12066
Fuente de ingreso: prestaciones por desempleo,2021,372,372.0,28079,Madrid,2807912,Madrid distrito 12,2807912066,Madrid sección 12066
Fuente de ingreso: prestaciones por desempleo,2020,691,691.0,28079,Madrid,2807912,Madrid distrito 12,2807912066,Madrid sección 12066
Fuente de ingreso: prestaciones por desempleo,2019,201,201.0,28079,Madrid,2807912,Madrid distrito 12,2807912066,Madrid sección 12066
Fuente de ingreso: prestaciones por desempleo,2018,197,197.0,28079,Madrid,2807912,Madrid distrito 12,2807912066,Madrid sección 12066
Fuente de ingreso: prestaciones por desempleo,2017,176,176.0,28079,Madrid,2807912,Madrid distrito 12,2807912066,Madrid sección 12066
Fuente de ingreso: prestaciones por desempleo,2016,189,189.0,28079,Madrid,2807912,Madrid distrito 12,2807912066,Madrid sección 12066
Fuente de ingreso: otras prestaciones,2022,307,307.0,28079,Madrid,2807912,Madrid distrito 12,2807912066,Madrid sección 12066
Fuente de ingreso: otras prestaciones,2021,254,254.0,28079,Madrid,2807912,Madrid distrito 12,2807912066,Madrid sección 12066
Fuente de ingreso: otras prestaciones,2020,231,231.0,28079,Madrid,2807912,Madrid distrito 12,2807912066,Madrid sección 12066
Fuente de ingreso: otras prestaciones,2019,266,266.0,28079,Madrid,2807912,Madrid distrito 12,2807912066,Madrid sección 12066
Fuente de ingreso: otras prestaciones,2018,256,256.0,28079,Madrid,2807912,Madrid distrito 12,2807912066,Madrid sección 12066
Fuente de ingreso: otras prestaciones,2017,213,213.0,28079,Madrid,2807912,Madrid distrito 12,2807912066,Madrid sección 12066
Fuente de ingreso: otras prestaciones,2016,196,196.0,28079,Madrid,2807912,Madrid distrito 12,2807912066,Madrid sección 12066
Fuente de ingreso: otros ingresos,2022,735,735.0,28079,Madrid,2807912,Madrid distrito 12,2807912066,Madrid sección 12066
Fuente de ingreso: otros ingresos,2021,628,628.0,28079,Madrid,2807912,Madrid distrito 12,2807912066,Madrid sección 12066
Fuente de ingreso: otros ingresos,2020,419,419.0,28079,Madrid,2807912,Madrid distrito 12,2807912066,Madrid sección 12066
Fuente de ingreso: otros ingresos,2019,577,577.0,28079,Madrid,2807912,Madrid distrito 12,2807912066,Madrid sección 12066
Fuente de ingreso: otros ingresos,2018,623,623.0,28079,Madrid,2807912,Madrid distrito 12,2807912066,Madrid sección 12066
Fuente de ingreso: otros ingresos,2017,686,686.0,28079,Madrid,2807912,Madrid distrito 12,2807912066,Madrid sección 12066
Fuente de ingreso: otros ingresos,2016,666,666.0,28079,Madrid,2807912,Madrid distrito 12,2807912066,Madrid sección 12066
Fuente de ingreso: salario,2022,7.067,7067.0,28079,Madrid,2807912,Madrid distrito 12,2807912067,Madrid sección 12067
Fuente de ingreso: salario,2021,6.486,6486.0,28079,Madrid,2807912,Madrid distrito 12,2807912067,Madrid sección 12067
Fuente de ingreso: salario,2020,5.580,5580.0,28079,Madrid,2807912,Madrid distrito 12,2807912067,Madrid sección 12067
Fuente de ingreso: salario,2019,6.332,6332.0,28079,Madrid,2807912,Madrid distrito 12,2807912067,Madrid sección 12067
Fuente de ingreso: salario,2018,6.053,6053.0,28079,Madrid,2807912,Madrid distrito 12,2807912067,Madrid sección 12067
Fuente de ingreso: salario,2017,5.846,5846.0,28079,Madrid,2807912,Madrid distrito 12,2807912067,Madrid sección 12067
Fuente de ingreso: salario,2016,5.688,5688.0,28079,Madrid,2807912,Madrid distrito 12,2807912067,Madrid sección 12067
Fuente de ingreso: pensiones,2022,1.635,1635.0,28079,Madrid,2807912,Madrid distrito 12,2807912067,Madrid sección 12067
Fuente de ingreso: pensiones,2021,1.609,1609.0,28079,Madrid,2807912,Madrid distrito 12,2807912067,Madrid sección 12067
Fuente de ingreso: pensiones,2020,1.569,1569.0,28079,Madrid,2807912,Madrid distrito 12,2807912067,Madrid sección 12067
Fuente de ingreso: pensiones,2019,1.567,1567.0,28079,Madrid,2807912,Madrid distrito 12,2807912067,Madrid sección 12067
Fuente de ingreso: pensiones,2018,1.631,1631.0,28079,Madrid,2807912,Madrid distrito 12,2807912067,Madrid sección 12067
Fuente de ingreso: pensiones,2017,1.821,1821.0,28079,Madrid,2807912,Madrid distrito 12,2807912067,Madrid sección 12067
Fuente de ingreso: pensiones,2016,1.763,1763.0,28079,Madrid,2807912,Madrid distrito 12,2807912067,Madrid sección 12067
Fuente de ingreso: prestaciones por desempleo,2022,251,251.0,28079,Madrid,2807912,Madrid distrito 12,2807912067,Madrid sección 12067
Fuente de ingreso: prestaciones por desempleo,2021,403,403.0,28079,Madrid,2807912,Madrid distrito 12,2807912067,Madrid sección 12067
Fuente de ingreso: prestaciones por desempleo,2020,818,818.0,28079,Madrid,2807912,Madrid distrito 12,2807912067,Madrid sección 12067
Fuente de ingreso: prestaciones por desempleo,2019,193,193.0,28079,Madrid,2807912,Madrid distrito 12,2807912067,Madrid sección 12067
Fuente de ingreso: prestaciones por desempleo,2018,216,216.0,28079,Madrid,2807912,Madrid distrito 12,2807912067,Madrid sección 12067
Fuente de ingreso: prestaciones por desempleo,2017,229,229.0,28079,Madrid,2807912,Madrid distrito 12,2807912067,Madrid sección 12067
Fuente de ingreso: prestaciones por desempleo,2016,223,223.0,28079,Madrid,2807912,Madrid distrito 12,2807912067,Madrid sección 12067
Fuente de ingreso: otras prestaciones,2022,333,333.0,28079,Madrid,2807912,Madrid distrito 12,2807912067,Madrid sección 12067
Fuente de ingreso: otras prestaciones,2021,292,292.0,28079,Madrid,2807912,Madrid distrito 12,2807912067,Madrid sección 12067
Fuente de ingreso: otras prestaciones,2020,246,246.0,28079,Madrid,2807912,Madrid distrito 12,2807912067,Madrid sección 12067
Fuente de ingreso: otras prestaciones,2019,253,253.0,28079,Madrid,2807912,Madrid distrito 12,2807912067,Madrid sección 12067
Fuente de ingreso: otras prestaciones,2018,273,273.0,28079,Madrid,2807912,Madrid distrito 12,2807912067,Madrid sección 12067
Fuente de ingreso: otras prestaciones,2017,225,225.0,28079,Madrid,2807912,Madrid distrito 12,2807912067,Madrid sección 12067
Fuente de ingreso: otras prestaciones,2016,225,225.0,28079,Madrid,2807912,Madrid distrito 12,2807912067,Madrid sección 12067
Fuente de ingreso: otros ingresos,2022,906,906.0,28079,Madrid,2807912,Madrid distrito 12,2807912067,Madrid sección 12067
Fuente de ingreso: otros ingresos,2021,853,853.0,28079,Madrid,2807912,Madrid distrito 12,2807912067,Madrid sección 12067
Fuente de ingreso: otros ingresos,2020,687,687.0,28079,Madrid,2807912,Madrid distrito 12,2807912067,Madrid sección 12067
Fuente de ingreso: otros ingresos,2019,837,837.0,28079,Madrid,2807912,Madrid distrito 12,2807912067,Madrid sección 12067
Fuente de ingreso: otros ingresos,2018,780,780.0,28079,Madrid,2807912,Madrid distrito 12,2807912067,Madrid sección 12067
Fuente de ingreso: otros ingresos,2017,704,704.0,28079,Madrid,2807912,Madrid distrito 12,2807912067,Madrid sección 12067
Fuente de ingreso: otros ingresos,2016,679,679.0,28079,Madrid,2807912,Madrid distrito 12,2807912067,Madrid sección 12067
Fuente de ingreso: salario,2022,7.949,7949.0,28079,Madrid,2807912,Madrid distrito 12,2807912069,Madrid sección 12069
Fuente de ingreso: salario,2021,6.610,6610.0,28079,Madrid,2807912,Madrid distrito 12,2807912069,Madrid sección 12069
Fuente de ingreso: salario,2020,5.794,5794.0,28079,Madrid,2807912,Madrid distrito 12,2807912069,Madrid sección 12069
Fuente de ingreso: salario,2019,6.591,6591.0,28079,Madrid,2807912,Madrid distrito 12,2807912069,Madrid sección 12069
Fuente de ingreso: salario,2018,6.123,6123.0,28079,Madrid,2807912,Madrid distrito 12,2807912069,Madrid sección 12069
Fuente de ingreso: salario,2017,5.808,5808.0,28079,Madrid,2807912,Madrid distrito 12,2807912069,Madrid sección 12069
Fuente de ingreso: salario,2016,5.720,5720.0,28079,Madrid,2807912,Madrid distrito 12,2807912069,Madrid sección 12069
Fuente de ingreso: pensiones,2022,3.199,3199.0,28079,Madrid,2807912,Madrid distrito 12,2807912069,Madrid sección 12069
Fuente de ingreso: pensiones,2021,3.279,3279.0,28079,Madrid,2807912,Madrid distrito 12,2807912069,Madrid sección 12069
Fuente de ingreso: pensiones,2020,3.252,3252.0,28079,Madrid,2807912,Madrid distrito 12,2807912069,Madrid sección 12069
Fuente de ingreso: pensiones,2019,3.312,3312.0,28079,Madrid,2807912,Madrid distrito 12,2807912069,Madrid sección 12069
Fuente de ingreso: pensiones,2018,3.376,3376.0,28079,Madrid,2807912,Madrid distrito 12,2807912069,Madrid sección 12069
Fuente de ingreso: pensiones,2017,3.409,3409.0,28079,Madrid,2807912,Madrid distrito 12,2807912069,Madrid sección 12069
Fuente de ingreso: pensiones,2016,3.458,3458.0,28079,Madrid,2807912,Madrid distrito 12,2807912069,Madrid sección 12069
Fuente de ingreso: prestaciones por desempleo,2022,264,264.0,28079,Madrid,2807912,Madrid distrito 12,2807912069,Madrid sección 12069
Fuente de ingreso: prestaciones por desempleo,2021,477,477.0,28079,Madrid,2807912,Madrid distrito 12,2807912069,Madrid sección 12069
Fuente de ingreso: prestaciones por desempleo,2020,775,775.0,28079,Madrid,2807912,Madrid distrito 12,2807912069,Madrid sección 12069
Fuente de ingreso: prestaciones por desempleo,2019,228,228.0,28079,Madrid,2807912,Madrid distrito 12,2807912069,Madrid sección 12069
Fuente de ingreso: prestaciones por desempleo,2018,193,193.0,28079,Madrid,2807912,Madrid distrito 12,2807912069,Madrid sección 12069
Fuente de ingreso: prestaciones por desempleo,2017,203,203.0,28079,Madrid,2807912,Madrid distrito 12,2807912069,Madrid sección 12069
Fuente de ingreso: prestaciones por desempleo,2016,282,282.0,28079,Madrid,2807912,Madrid distrito 12,2807912069,Madrid sección 12069
Fuente de ingreso: otras prestaciones,2022,551,551.0,28079,Madrid,2807912,Madrid distrito 12,2807912069,Madrid sección 12069
Fuente de ingreso: otras prestaciones,2021,452,452.0,28079,Madrid,2807912,Madrid distrito 12,2807912069,Madrid sección 12069
Fuente de ingreso: otras prestaciones,2020,404,404.0,28079,Madrid,2807912,Madrid distrito 12,2807912069,Madrid sección 12069
Fuente de ingreso: otras prestaciones,2019,427,427.0,28079,Madrid,2807912,Madrid distrito 12,2807912069,Madrid sección 12069
Fuente de ingreso: otras prestaciones,2018,430,430.0,28079,Madrid,2807912,Madrid distrito 12,2807912069,Madrid sección 12069
Fuente de ingreso: otras prestaciones,2017,362,362.0,28079,Madrid,2807912,Madrid distrito 12,2807912069,Madrid sección 12069
Fuente de ingreso: otras prestaciones,2016,323,323.0,28079,Madrid,2807912,Madrid distrito 12,2807912069,Madrid sección 12069
Fuente de ingreso: otros ingresos,2022,884,884.0,28079,Madrid,2807912,Madrid distrito 12,2807912069,Madrid sección 12069
Fuente de ingreso: otros ingresos,2021,789,789.0,28079,Madrid,2807912,Madrid distrito 12,2807912069,Madrid sección 12069
Fuente de ingreso: otros ingresos,2020,629,629.0,28079,Madrid,2807912,Madrid distrito 12,2807912069,Madrid sección 12069
Fuente de ingreso: otros ingresos,2019,735,735.0,28079,Madrid,2807912,Madrid distrito 12,2807912069,Madrid sección 12069
Fuente de ingreso: otros ingresos,2018,640,640.0,28079,Madrid,2807912,Madrid distrito 12,2807912069,Madrid sección 12069
Fuente de ingreso: otros ingresos,2017,624,624.0,28079,Madrid,2807912,Madrid distrito 12,2807912069,Madrid sección 12069
Fuente de ingreso: otros ingresos,2016,752,752.0,28079,Madrid,2807912,Madrid distrito 12,2807912069,Madrid sección 12069
Fuente de ingreso: salario,2022,8.962,8962.0,28079,Madrid,2807912,Madrid distrito 12,2807912070,Madrid sección 12070
Fuente de ingreso: salario,2021,8.270,8270.0,28079,Madrid,2807912,Madrid distrito 12,2807912070,Madrid sección 12070
Fuente de ingreso: salario,2020,8.039,8039.0,28079,Madrid,2807912,Madrid distrito 12,2807912070,Madrid sección 12070
Fuente de ingreso: salario,2019,8.718,8718.0,28079,Madrid,2807912,Madrid distrito 12,2807912070,Madrid sección 12070
Fuente de ingreso: salario,2018,9.212,9212.0,28079,Madrid,2807912,Madrid distrito 12,2807912070,Madrid sección 12070
Fuente de ingreso: salario,2017,8.258,8258.0,28079,Madrid,2807912,Madrid distrito 12,2807912070,Madrid sección 12070
Fuente de ingreso: salario,2016,8.205,8205.0,28079,Madrid,2807912,Madrid distrito 12,2807912070,Madrid sección 12070
Fuente de ingreso: pensiones,2022,5.228,5228.0,28079,Madrid,2807912,Madrid distrito 12,2807912070,Madrid sección 12070
Fuente de ingreso: pensiones,2021,4.917,4917.0,28079,Madrid,2807912,Madrid distrito 12,2807912070,Madrid sección 12070
Fuente de ingreso: pensiones,2020,5.250,5250.0,28079,Madrid,2807912,Madrid distrito 12,2807912070,Madrid sección 12070
Fuente de ingreso: pensiones,2019,4.779,4779.0,28079,Madrid,2807912,Madrid distrito 12,2807912070,Madrid sección 12070
Fuente de ingreso: pensiones,2018,4.691,4691.0,28079,Madrid,2807912,Madrid distrito 12,2807912070,Madrid sección 12070
Fuente de ingreso: pensiones,2017,4.748,4748.0,28079,Madrid,2807912,Madrid distrito 12,2807912070,Madrid sección 12070
Fuente de ingreso: pensiones,2016,4.843,4843.0,28079,Madrid,2807912,Madrid distrito 12,2807912070,Madrid sección 12070
Fuente de ingreso: prestaciones por desempleo,2022,298,298.0,28079,Madrid,2807912,Madrid distrito 12,2807912070,Madrid sección 12070
Fuente de ingreso: prestaciones por desempleo,2021,512,512.0,28079,Madrid,2807912,Madrid distrito 12,2807912070,Madrid sección 12070
Fuente de ingreso: prestaciones por desempleo,2020,683,683.0,28079,Madrid,2807912,Madrid distrito 12,2807912070,Madrid sección 12070
Fuente de ingreso: prestaciones por desempleo,2019,242,242.0,28079,Madrid,2807912,Madrid distrito 12,2807912070,Madrid sección 12070
Fuente de ingreso: prestaciones por desempleo,2018,224,224.0,28079,Madrid,2807912,Madrid distrito 12,2807912070,Madrid sección 12070
Fuente de ingreso: prestaciones por desempleo,2017,266,266.0,28079,Madrid,2807912,Madrid distrito 12,2807912070,Madrid sección 12070
Fuente de ingreso: prestaciones por desempleo,2016,233,233.0,28079,Madrid,2807912,Madrid distrito 12,2807912070,Madrid sección 12070
Fuente de ingreso: otras prestaciones,2022,665,665.0,28079,Madrid,2807912,Madrid distrito 12,2807912070,Madrid sección 12070
Fuente de ingreso: otras prestaciones,2021,508,508.0,28079,Madrid,2807912,Madrid distrito 12,2807912070,Madrid sección 12070
Fuente de ingreso: otras prestaciones,2020,433,433.0,28079,Madrid,2807912,Madrid distrito 12,2807912070,Madrid sección 12070
Fuente de ingreso: otras prestaciones,2019,465,465.0,28079,Madrid,2807912,Madrid distrito 12,2807912070,Madrid sección 12070
