date,year,month,metric,series_id,series_label,methodology,source,territory_level,territory_code,territory_name,price_eur_m2
2023-03-01,2023,3,sale_price,0504030000153,Precio vivienda segunda mano (€/m2) - metodología actual,Idealista (metodología vigente),Banco de Datos del Ayuntamiento de Madrid,barrio,127,127. Pradolongo,2158.0
2023-04-01,2023,4,sale_price,0504030000153,Precio vivienda segunda mano (€/m2) - metodología actual,Idealista (metodología vigente),Banco de Datos del Ayuntamiento de Madrid,barrio,127,127. Pradolongo,2187.0
2023-05-01,2023,5,sale_price,0504030000153,Precio vivienda segunda mano (€/m2) - metodología actual,Idealista (metodología vigente),Banco de Datos del Ayuntamiento de Madrid,barrio,127,127. Pradolongo,2183.0
2023-06-01,2023,6,sale_price,0504030000153,Precio vivienda segunda mano (€/m2) - metodología actual,Idealista (metodología vigente),Banco de Datos del Ayuntamiento de Madrid,barrio,127,127. Pradolongo,2186.0
2023-07-01,2023,7,sale_price,0504030000153,Precio vivienda segunda mano (€/m2) - metodología actual,Idealista (metodología vigente),Banco de Datos del Ayuntamiento de Madrid,barrio,127,127. Pradolongo,2180.0
2023-08-01,2023,8,sale_price,0504030000153,Precio vivienda segunda mano (€/m2) - metodología actual,Idealista (metodología vigente),Banco de Datos del Ayuntamiento de Madrid,barrio,127,127. Pradolongo,2151.0
2023-09-01,2023,9,sale_price,0504030000153,Precio vivienda segunda mano (€/m2) - metodología actual,Idealista (metodología vigente),Banco de Datos del Ayuntamiento de Madrid,barrio,127,127. Pradolongo,2103.0
2023-10-01,2023,10,sale_price,0504030000153,Precio vivienda segunda mano (€/m2) - metodología actual,Idealista (metodología vigente),Banco de Datos del Ayuntamiento de Madrid,barrio,127,127. Pradolongo,2098.0
2023-11-01,2023,11,sale_price,0504030000153,Precio vivienda segunda mano (€/m2) - metodología actual,Idealista (metodología vigente),Banco de Datos del Ayuntamiento de Madrid,barrio,127,127. Pradolongo,2135.0
2023-12-01,2023,12,sale_price,0504030000153,Precio vivienda segunda mano (€/m2) - metodología actual,Idealista (metodología vigente),Banco de Datos del Ayuntamiento de Madrid,barrio,127,127. Pradolongo,2129.0
2024-01-01,2024,1,sale_price,0504030000153,Precio vivienda segunda mano (€/m2) - metodología actual,Idealista (metodología vigente),Banco de Datos del Ayuntamiento de Madrid,barrio,127,127. Pradolongo,2129.0
2024-02-01,2024,2,sale_price,0504030000153,Precio vivienda segunda mano (€/m2) - metodología actual,Idealista (metodología vigente),Banco de Datos del Ayuntamiento de Madrid,barrio,127,127. Pradolongo,2163.0
2024-03-01,2024,3,sale_price,0504030000153,Precio vivienda segunda mano (€/m2) - metodología actual,Idealista (metodología vigente),Banco de Datos del Ayuntamiento de Madrid,barrio,127,127. Pradolongo,2212.0
2024-04-01,2024,4,sale_price,0504030000153,Precio vivienda segunda mano (€/m2) - metodología actual,Idealista (metodología vigente),Banco de Datos del Ayuntamiento de Madrid,barrio,127,127. Pradolongo,2256.0
2024-05-01,2024,5,sale_price,0504030000153,Precio vivienda segunda mano (€/m2) - metodología actual,Idealista (metodología vigente),Banco de Datos del Ayuntamiento de Madrid,barrio,127,127. Pradolongo,2260.0
2024-06-01,2024,6,sale_price,0504030000153,Precio vivienda segunda mano (€/m2) - metodología actual,Idealista (metodología vigente),Banco de Datos del Ayuntamiento de Madrid,barrio,127,127. Pradolongo,2425.0
2024-07-01,2024,7,sale_price,0504030000153,Precio vivienda segunda mano (€/m2) - metodología actual,Idealista (metodología vigente),Banco de Datos del Ayuntamiento de Madrid,barrio,127,127. Pradolongo,2621.0
2024-08-01,2024,8,sale_price,0504030000153,Precio vivienda segunda mano (€/m2) - metodología actual,Idealista (metodología vigente),Banco de Datos del Ayuntamiento de Madrid,barrio,127,127. Pradolongo,2602.0
2024-09-01,2024,9,sale_price,0504030000153,Precio vivienda segunda mano (€/m2) - metodología actual,Idealista (metodología vigente),Banco de Datos del Ayuntamiento de Madrid,barrio,127,127. Pradolongo,2579.0
2024-10-01,2024,10,sale_price,0504030000153,Precio vivienda segunda mano (€/m2) - metodología actual,Idealista (metodología vigente),Banco de Datos del Ayuntamiento de Madrid,barrio,127,127. Pradolongo,2683.0
2024-11-01,2024,11,sale_price,0504030000153,Precio vivienda segunda mano (€/m2) - metodología actual,Idealista (metodología vigente),Banco de Datos del Ayuntamiento de Madrid,barrio,127,127. Pradolongo,2684.0
2024-12-01,2024,12,sale_price,0504030000153,Precio vivienda segunda mano (€/m2) - metodología actual,Idealista (metodología vigente),Banco de Datos del Ayuntamiento de Madrid,barrio,127,127. Pradolongo,2759.0
2025-01-01,2025,1,sale_price,0504030000153,Precio vivienda segunda mano (€/m2) - metodología actual,Idealista (metodología vigente),Banco de Datos del Ayuntamiento de Madrid,barrio,127,127. Pradolongo,2778.0
2025-02-01,2025,2,sale_price,0504030000153,Precio vivienda segunda mano (€/m2) - metodología actual,Idealista (metodología vigente),Banco de Datos del Ayuntamiento de Madrid,barrio,127,127. Pradolongo,2753.0
2025-03-01,2025,3,sale_price,0504030000153,Precio vivienda segunda mano (€/m2) - metodología actual,Idealista (metodología vigente),Banco de Datos del Ayuntamiento de Madrid,barrio,127,127. Pradolongo,2970.0
2025-04-01,2025,4,sale_price,0504030000153,Precio vivienda segunda mano (€/m2) - metodología actual,Idealista (metodología vigente),Banco de Datos del Ayuntamiento de Madrid,barrio,127,127. Pradolongo,2843.0
2025-05-01,2025,5,sale_price,0504030000153,Precio vivienda segunda mano (€/m2) - metodología actual,Idealista (metodología vigente),Banco de Datos del Ayuntamiento de Madrid,barrio,127,127. Pradolongo,2724.0
2025-06-01,2025,6,sale_price,0504030000153,Precio vivienda segunda mano (€/m2) - metodología actual,Idealista (metodología vigente),Banco de Datos del Ayuntamiento de Madrid,barrio,127,127. Pradolongo,2842.0
2025-07-01,2025,7,sale_price,0504030000153,Precio vivienda segunda mano (€/m2) - metodología actual,Idealista (metodología vigente),Banco de Datos del Ayuntamiento de Madrid,barrio,127,127. Pradolongo,2837.0
2025-08-01,2025,8,sale_price,0504030000153,Precio vivienda segunda mano (€/m2) - metodología actual,Idealista (metodología vigente),Banco de Datos del Ayuntamiento de Madrid,barrio,127,127. Pradolongo,3144.0
2025-09-01,2025,9,sale_price,0504030000153,Precio vivienda segunda mano (€/m2) - metodología actual,Idealista (metodología vigente),Banco de Datos del Ayuntamiento de Madrid,barrio,127,127. Pradolongo,3145.0
2025-10-01,2025,10,sale_price,0504030000153,Precio vivienda segunda mano (€/m2) - metodología actual,Idealista (metodología vigente),Banco de Datos del Ayuntamiento de Madrid,barrio,127,127. Pradolongo,
2025-11-01,2025,11,sale_price,0504030000153,Precio vivienda segunda mano (€/m2) - metodología actual,Idealista (metodología vigente),Banco de Datos del Ayuntamiento de Madrid,barrio,127,127. Pradolongo,
2025-12-01,2025,12,sale_price,0504030000153,Precio vivienda segunda mano (€/m2) - metodología actual,Idealista (metodología vigente),Banco de Datos del Ayuntamiento de Madrid,barrio,127,127. Pradolongo,
2010-03-01,2010,3,sale_price,0504030000151,Precio vivienda segunda mano (€/m2) - metodología Idealista 2000-2018,Idealista (antigua metodología),Banco de Datos del Ayuntamiento de Madrid,district,12,12. Usera,2363.0
2010-06-01,2010,6,sale_price,0504030000151,Precio vivienda segunda mano (€/m2) - metodología Idealista 2000-2018,Idealista (antigua metodología),Banco de Datos del Ayuntamiento de Madrid,district,12,12. Usera,2299.0
2010-09-01,2010,9,sale_price,0504030000151,Precio vivienda segunda mano (€/m2) - metodología Idealista 2000-2018,Idealista (antigua metodología),Banco de Datos del Ayuntamiento de Madrid,district,12,12. Usera,2275.0
2010-12-01,2010,12,sale_price,0504030000151,Precio vivienda segunda mano (€/m2) - metodología Idealista 2000-2018,Idealista (antigua metodología),Banco de Datos del Ayuntamiento de Madrid,district,12,12. Usera,2245.0
2011-03-01,2011,3,sale_price,0504030000151,Precio vivienda segunda mano (€/m2) - metodología Idealista 2000-2018,Idealista (antigua metodología),Banco de Datos del Ayuntamiento de Madrid,district,12,12. Usera,2167.0
2011-06-01,2011,6,sale_price,0504030000151,Precio vivienda segunda mano (€/m2) - metodología Idealista 2000-2018,Idealista (antigua metodología),Banco de Datos del Ayuntamiento de Madrid,district,12,12. Usera,2122.0
2011-09-01,2011,9,sale_price,0504030000151,Precio vivienda segunda mano (€/m2) - metodología Idealista 2000-2018,Idealista (antigua metodología),Banco de Datos del Ayuntamiento de Madrid,district,12,12. Usera,2020.0
2011-12-01,2011,12,sale_price,0504030000151,Precio vivienda segunda mano (€/m2) - metodología Idealista 2000-2018,Idealista (antigua metodología),Banco de Datos del Ayuntamiento de Madrid,district,12,12. Usera,1942.0
2012-03-01,2012,3,sale_price,0504030000151,Precio vivienda segunda mano (€/m2) - metodología Idealista 2000-2018,Idealista (antigua metodología),Banco de Datos del Ayuntamiento de Madrid,district,12,12. Usera,1877.0
2012-06-01,2012,6,sale_price,0504030000151,Precio vivienda segunda mano (€/m2) - metodología Idealista 2000-2018,Idealista (antigua metodología),Banco de Datos del Ayuntamiento de Madrid,district,12,12. Usera,1807.0
2012-09-01,2012,9,sale_price,0504030000151,Precio vivienda segunda mano (€/m2) - metodología Idealista 2000-2018,Idealista (antigua metodología),Banco de Datos del Ayuntamiento de Madrid,district,12,12. Usera,1739.0
2012-12-01,2012,12,sale_price,0504030000151,Precio vivienda segunda mano (€/m2) - metodología Idealista 2000-2018,Idealista (antigua metodología),Banco de Datos del Ayuntamiento de Madrid,district,12,12. Usera,1689.0
2013-03-01,2013,3,sale_price,0504030000151,Precio vivienda segunda mano (€/m2) - metodología Idealista 2000-2018,Idealista (antigua metodología),Banco de Datos del Ayuntamiento de Madrid,district,12,12. Usera,1656.0
2013-06-01,2013,6,sale_price,0504030000151,Precio vivienda segunda mano (€/m2) - metodología Idealista 2000-2018,Idealista (antigua metodología),Banco de Datos del Ayuntamiento de Madrid,district,12,12. Usera,1590.0
2013-09-01,2013,9,sale_price,0504030000151,Precio vivienda segunda mano (€/m2) - metodología Idealista 2000-2018,Idealista (antigua metodología),Banco de Datos del Ayuntamiento de Madrid,district,12,12. Usera,1745.0
2013-12-01,2013,12,sale_price,0504030000151,Precio vivienda segunda mano (€/m2) - metodología Idealista 2000-2018,Idealista (antigua metodología),Banco de Datos del Ayuntamiento de Madrid,district,12,12. Usera,1678.0
2014-03-01,2014,3,sale_price,0504030000151,Precio vivienda segunda mano (€/m2) - metodología Idealista 2000-2018,Idealista (antigua metodología),Banco de Datos del Ayuntamiento de Madrid,district,12,12. Usera,1647.0
2014-06-01,2014,6,sale_price,0504030000151,Precio vivienda segunda mano (€/m2) - metodología Idealista 2000-2018,Idealista (antigua metodología),Banco de Datos del Ayuntamiento de Madrid,district,12,12. Usera,1500.0
2014-09-01,2014,9,sale_price,0504030000151,Precio vivienda segunda mano (€/m2) - metodología Idealista 2000-2018,Idealista (antigua metodología),Banco de Datos del Ayuntamiento de Madrid,district,12,12. Usera,1475.0
2014-12-01,2014,12,sale_price,0504030000151,Precio vivienda segunda mano (€/m2) - metodología Idealista 2000-2018,Idealista (antigua metodología),Banco de Datos del Ayuntamiento de Madrid,district,12,12. Usera,1470.0
2015-03-01,2015,3,sale_price,0504030000151,Precio vivienda segunda mano (€/m2) - metodología Idealista 2000-2018,Idealista (antigua metodología),Banco de Datos del Ayuntamiento de Madrid,district,12,12. Usera,1531.0
2015-06-01,2015,6,sale_price,0504030000151,Precio vivienda segunda mano (€/m2) - metodología Idealista 2000-2018,Idealista (antigua metodología),Banco de Datos del Ayuntamiento de Madrid,district,12,12. Usera,1486.0
2015-09-01,2015,9,sale_price,0504030000151,Precio vivienda segunda mano (€/m2) - metodología Idealista 2000-2018,Idealista (antigua metodología),Banco de Datos del Ayuntamiento de Madrid,district,12,12. Usera,1538.0
2015-12-01,2015,12,sale_price,0504030000151,Precio vivienda segunda mano (€/m2) - metodología Idealista 2000-2018,Idealista (antigua metodología),Banco de Datos del Ayuntamiento de Madrid,district,12,12. Usera,1494.0
2016-03-01,2016,3,sale_price,0504030000151,Precio vivienda segunda mano (€/m2) - metodología Idealista 2000-2018,Idealista (antigua metodología),Banco de Datos del Ayuntamiento de Madrid,district,12,12. Usera,1501.0
2016-06-01,2016,6,sale_price,0504030000151,Precio vivienda segunda mano (€/m2) - metodología Idealista 2000-2018,Idealista (antigua metodología),Banco de Datos del Ayuntamiento de Madrid,district,12,12. Usera,1488.0
2016-09-01,2016,9,sale_price,0504030000151,Precio vivienda segunda mano (€/m2) - metodología Idealista 2000-2018,Idealista (antigua metodología),Banco de Datos del Ayuntamiento de Madrid,district,12,12. Usera,1483.0
2016-12-01,2016,12,sale_price,0504030000151,Precio vivienda segunda mano (€/m2) - metodología Idealista 2000-2018,Idealista (antigua metodología),Banco de Datos del Ayuntamiento de Madrid,district,12,12. Usera,1503.0
2017-03-01,2017,3,sale_price,0504030000151,Precio vivienda segunda mano (€/m2) - metodología Idealista 2000-2018,Idealista (antigua metodología),Banco de Datos del Ayuntamiento de Madrid,district,12,12. Usera,1509.0
2017-06-01,2017,6,sale_price,0504030000151,Precio vivienda segunda mano (€/m2) - metodología Idealista 2000-2018,Idealista (antigua metodología),Banco de Datos del Ayuntamiento de Madrid,district,12,12. Usera,1595.0
2017-09-01,2017,9,sale_price,0504030000151,Precio vivienda segunda mano (€/m2) - metodología Idealista 2000-2018,Idealista (antigua metodología),Banco de Datos del Ayuntamiento de Madrid,district,12,12. Usera,1658.0
2017-12-01,2017,12,sale_price,0504030000151,Precio vivienda segunda mano (€/m2) - metodología Idealista 2000-2018,Idealista (antigua metodología),Banco de Datos del Ayuntamiento de Madrid,district,12,12. Usera,1710.0
2018-03-01,2018,3,sale_price,0504030000151,Precio vivienda segunda mano (€/m2) - metodología Idealista 2000-2018,Idealista (antigua metodología),Banco de Datos del Ayuntamiento de Madrid,district,12,12. Usera,1758.0
2018-06-01,2018,6,sale_price,0504030000151,Precio vivienda segunda mano (€/m2) - metodología Idealista 2000-2018,Idealista (antigua metodología),Banco de Datos del Ayuntamiento de Madrid,district,12,12. Usera,1893.0
2018-09-01,2018,9,sale_price,0504030000151,Precio vivienda segunda mano (€/m2) - metodología Idealista 2000-2018,Idealista (antigua metodología),Banco de Datos del Ayuntamiento de Madrid,district,12,12. Usera,1948.0
2018-12-01,2018,12,sale_price,0504030000151,Precio vivienda segunda mano (€/m2) - metodología Idealista 2000-2018,Idealista (antigua metodología),Banco de Datos del Ayuntamiento de Madrid,district,12,12. Usera,2008.0
2019-12-01,2019,12,sale_price,0504030000202,Precio vivienda segunda mano (€/m2) - 2019-2022,Idealista (revisión 2019),Banco de Datos del Ayuntamiento de Madrid,district,12,12. Usera,2043.0
2020-12-01,2020,12,sale_price,0504030000202,Precio vivienda segunda mano (€/m2) - 2019-2022,Idealista (revisión 2019),Banco de Datos del Ayuntamiento de Madrid,district,12,12. Usera,1942.0
2021-12-01,2021,12,sale_price,0504030000202,Precio vivienda segunda mano (€/m2) - 2019-2022,Idealista (revisión 2019),Banco de Datos del Ayuntamiento de Madrid,district,12,12. Usera,2013.0
2022-12-01,2022,12,sale_price,0504030000202,Precio vivienda segunda mano (€/m2) - 2019-2022,Idealista (revisión 2019),Banco de Datos del Ayuntamiento de Madrid,district,12,12. Usera,2182.0
2023-01-01,2023,1,sale_price,0504030000153,Precio vivienda segunda mano (€/m2) - metodología actual,Idealista (metodología vigente),Banco de Datos del Ayuntamiento de Madrid,district,12,12. Usera,2195.0
2023-02-01,2023,2,sale_price,0504030000153,Precio vivienda segunda mano (€/m2) - metodología actual,Idealista (metodología vigente),Banco de Datos del Ayuntamiento de Madrid,district,12,12. Usera,2186.0
2023-03-01,2023,3,sale_price,0504030000153,Precio vivienda segunda mano (€/m2) - metodología actual,Idealista (metodología vigente),Banco de Datos del Ayuntamiento de Madrid,district,12,12. Usera,2231.0
2023-04-01,2023,4,sale_price,0504030000153,Precio vivienda segunda mano (€/m2) - metodología actual,Idealista (metodología vigente),Banco de Datos del Ayuntamiento de Madrid,district,12,12. Usera,2250.0
2023-05-01,2023,5,sale_price,0504030000153,Precio vivienda segunda mano (€/m2) - metodología actual,Idealista (metodología vigente),Banco de Datos del Ayuntamiento de Madrid,district,12,12. Usera,2246.0
2023-06-01,2023,6,sale_price,0504030000153,Precio vivienda segunda mano (€/m2) - metodología actual,Idealista (metodología vigente),Banco de Datos del Ayuntamiento de Madrid,district,12,12. Usera,2276.0
2023-07-01,2023,7,sale_price,0504030000153,Precio vivienda segunda mano (€/m2) - metodología actual,Idealista (metodología vigente),Banco de Datos del Ayuntamiento de Madrid,district,12,12. Usera,2260.0
2023-08-01,2023,8,sale_price,0504030000153,Precio vivienda segunda mano (€/m2) - metodología actual,Idealista (metodología vigente),Banco de Datos del Ayuntamiento de Madrid,district,12,12. Usera,2290.0
2023-09-01,2023,9,sale_price,0504030000153,Precio vivienda segunda mano (€/m2) - metodología actual,Idealista (metodología vigente),Banco de Datos del Ayuntamiento de Madrid,district,12,12. Usera,2255.0
2023-10-01,2023,10,sale_price,0504030000153,Precio vivienda segunda mano (€/m2) - metodología actual,Idealista (metodología vigente),Banco de Datos del Ayuntamiento de Madrid,district,12,12. Usera,2272.0
2023-11-01,2023,11,sale_price,0504030000153,Precio vivienda segunda mano (€/m2) - metodología actual,Idealista (metodología vigente),Banco de Datos del Ayuntamiento de Madrid,district,12,12. Usera,2280.0
2023-12-01,2023,12,sale_price,0504030000153,Precio vivienda segunda mano (€/m2) - metodología actual,Idealista (metodología vigente),Banco de Datos del Ayuntamiento de Madrid,district,12,12. Usera,2294.0
2024-01-01,2024,1,sale_price,0504030000153,Precio vivienda segunda mano (€/m2) - metodología actual,Idealista (metodología vigente),Banco de Datos del Ayuntamiento de Madrid,district,12,12. Usera,2311.0
2024-02-01,2024,2,sale_price,0504030000153,Precio vivienda segunda mano (€/m2) - metodología actual,Idealista (metodología vigente),Banco de Datos del Ayuntamiento de Madrid,district,12,12. Usera,2335.0
2024-03-01,2024,3,sale_price,0504030000153,Precio vivienda segunda mano (€/m2) - metodología actual,Idealista (metodología vigente),Banco de Datos del Ayuntamiento de Madrid,district,12,12. Usera,2368.0
2024-04-01,2024,4,sale_price,0504030000153,Precio vivienda segunda mano (€/m2) - metodología actual,Idealista (metodología vigente),Banco de Datos del Ayuntamiento de Madrid,district,12,12. Usera,2390.0
2024-05-01,2024,5,sale_price,0504030000153,Precio vivienda segunda mano (€/m2) - metodología actual,Idealista (metodología vigente),Banco de Datos del Ayuntamiento de Madrid,district,12,12. Usera,2465.0
2024-06-01,2024,6,sale_price,0504030000153,Precio vivienda segunda mano (€/m2) - metodología actual,Idealista (metodología vigente),Banco de Datos del Ayuntamiento de Madrid,district,12,12. Usera,2497.0
2024-07-01,2024,7,sale_price,0504030000153,Precio vivienda segunda mano (€/m2) - metodología actual,Idealista (metodología vigente),Banco de Datos del Ayuntamiento de Madrid,district,12,12. Usera,2558.0
2024-08-01,2024,8,sale_price,0504030000153,Precio vivienda segunda mano (€/m2) - metodología actual,Idealista (metodología vigente),Banco de Datos del Ayuntamiento de Madrid,district,12,12. Usera,2591.0
2024-09-01,2024,9,sale_price,0504030000153,Precio vivienda segunda mano (€/m2) - metodología actual,Idealista (metodología vigente),Banco de Datos del Ayuntamiento de Madrid,district,12,12. Usera,2609.0
2024-10-01,2024,10,sale_price,0504030000153,Precio vivienda segunda mano (€/m2) - metodología actual,Idealista (metodología vigente),Banco de Datos del Ayuntamiento de Madrid,district,12,12. Usera,2688.0
2024-11-01,2024,11,sale_price,0504030000153,Precio vivienda segunda mano (€/m2) - metodología actual,Idealista (metodología vigente),Banco de Datos del Ayuntamiento de Madrid,district,12,12. Usera,2719.0
2024-12-01,2024,12,sale_price,0504030000153,Precio vivienda segunda mano (€/m2) - metodología actual,Idealista (metodología vigente),Banco de Datos del Ayuntamiento de Madrid,district,12,12. Usera,2755.0
2025-01-01,2025,1,sale_price,0504030000153,Precio vivienda segunda mano (€/m2) - metodología actual,Idealista (metodología vigente),Banco de Datos del Ayuntamiento de Madrid,district,12,12. Usera,2762.0
2025-02-01,2025,2,sale_price,0504030000153,Precio vivienda segunda mano (€/m2) - metodología actual,Idealista (metodología vigente),Banco de Datos del Ayuntamiento de Madrid,district,12,12. Usera,2817.0
2025-03-01,2025,3,sale_price,0504030000153,Precio vivienda segunda mano (€/m2) - metodología actual,Idealista (metodología vigente),Banco de Datos del Ayuntamiento de Madrid,district,12,12. Usera,2880.0
2025-04-01,2025,4,sale_price,0504030000153,Precio vivienda segunda mano (€/m2) - metodología actual,Idealista (metodología vigente),Banco de Datos del Ayuntamiento de Madrid,district,12,12. Usera,2966.0
2025-05-01,2025,5,sale_price,0504030000153,Precio vivienda segunda mano (€/m2) - metodología actual,Idealista (metodología vigente),Banco de Datos del Ayuntamiento de Madrid,district,12,12. Usera,2998.0
2025-06-01,2025,6,sale_price,0504030000153,Precio vivienda segunda mano (€/m2) - metodología actual,Idealista (metodología vigente),Banco de Datos del Ayuntamiento de Madrid,district,12,12. Usera,2997.0
2025-07-01,2025,7,sale_price,0504030000153,Precio vivienda segunda mano (€/m2) - metodología actual,Idealista (metodología vigente),Banco de Datos del Ayuntamiento de Madrid,district,12,12. Usera,3077.0
2025-08-01,2025,8,sale_price,0504030000153,Precio vivienda segunda mano (€/m2) - metodología actual,Idealista (metodología vigente),Banco de Datos del Ayuntamiento de Madrid,district,12,12. Usera,3129.0
2025-09-01,2025,9,sale_price,0504030000153,Precio vivienda segunda mano (€/m2) - metodología actual,Idealista (metodología vigente),Banco de Datos del Ayuntamiento de Madrid,district,12,12. Usera,3177.0
2025-10-01,2025,10,sale_price,0504030000153,Precio vivienda segunda mano (€/m2) - metodología actual,Idealista (metodología vigente),Banco de Datos del Ayuntamiento de Madrid,district,12,12. Usera,
2025-11-01,2025,11,sale_price,0504030000153,Precio vivienda segunda mano (€/m2) - metodología actual,Idealista (metodología vigente),Banco de Datos del Ayuntamiento de Madrid,district,12,12. Usera,
2025-12-01,2025,12,sale_price,0504030000153,Precio vivienda segunda mano (€/m2) - metodología actual,Idealista (metodología vigente),Banco de Datos del Ayuntamiento de Madrid,district,12,12. Usera,
