year,month,magnitude,value,normalized,year-month
2013,2,Benceno,0.8010752688,0.2751615882,2013-2
2013,2,Dióxido de Azufre,4.683870968,0.2079898138,2013-2
2013,2,Dióxido de Nitrógeno,34.53897849,0.6393560908,2013-2
2013,2,Etilbenceno,0.702688172,0.2051161331,2013-2
2013,2,Hidrocarburos no metánicos (hexano),0.1876344086,1.321969697,2013-2
2013,2,Hidrocarburos totales (hexano),1.30344086,0.9080149813,2013-2
2013,2,Metano,1.116129032,0.8613393079,2013-2
2013,2,Monóxido de Carbono,0.3435483871,0.3110624315,2013-2
2013,2,Monóxido de Nitrógeno,23.95833333,0.3043782658,2013-2
2013,2,Óxidos de Nitrógeno,71.23252688,0.4078072578,2013-2
2013,2,Ozono,32.21889401,1.642739662,2013-2
2013,2,Partículas < 10 µm,10.41935484,0.3594880356,2013-2
2013,2,Partículas < 2.5 µm,8.059139785,#N/A,2013-2
2013,2,Tolueno,2.18172043,0.2149136744,2013-2
2013,3,Benceno,0.5887096774,0.2022160665,2013-3
2013,3,Dióxido de Azufre,3.996774194,0.1774789113,2013-3
2013,3,Dióxido de Nitrógeno,28.54166667,0.5283389729,2013-3
2013,3,Etilbenceno,0.7241935484,0.211393597,2013-3
2013,3,Hidrocarburos no metánicos (hexano),0.1835483871,1.293181818,2013-3
2013,3,Hidrocarburos totales (hexano),1.401935484,0.9766292135,2013-3
2013,3,Metano,1.218924731,0.9406688242,2013-3
2013,3,Monóxido de Carbono,0.304516129,0.2757210661,2013-3
2013,3,Monóxido de Nitrógeno,10.30913978,0.1309723029,2013-3
2013,3,Óxidos de Nitrógeno,44.34677419,0.2538859306,2013-3
2013,3,Ozono,48.12211982,2.453594925,2013-3
2013,3,Partículas < 10 µm,11.78763441,0.4066963458,2013-3
2013,3,Partículas < 2.5 µm,7.564516129,#N/A,2013-3
2013,3,Tolueno,1.47311828,0.1451117466,2013-3
2013,4,Benceno,0.5064516129,0.1739612188,2013-4
2013,4,Dióxido de Azufre,3.335483871,0.1481139583,2013-4
2013,4,Dióxido de Nitrógeno,25.79973118,0.4775826035,2013-4
2013,4,Etilbenceno,0.7016129032,0.2048022599,2013-4
2013,4,Hidrocarburos no metánicos (hexano),0.1794623656,1.264393939,2013-4
2013,4,Hidrocarburos totales (hexano),1.340107527,0.9335580524,2013-4
2013,4,Metano,1.161827957,0.8966060908,2013-4
2013,4,Monóxido de Carbono,0.2780645161,0.2517707192,2013-4
2013,4,Monóxido de Nitrógeno,8.938172043,0.1135548649,2013-4
2013,4,Óxidos de Nitrógeno,39.45698925,0.2258918403,2013-4
2013,4,Ozono,56.96774194,2.904605263,2013-4
2013,4,Partículas < 10 µm,16.03763441,0.5533296234,2013-4
2013,4,Partículas < 2.5 µm,8.725806452,#N/A,2013-4
2013,4,Tolueno,1.634408602,0.1609998941,2013-4
2013,5,Benceno,0.4725806452,0.1623268698,2013-5
2013,5,Dióxido de Azufre,2.929032258,0.1300652555,2013-5
2013,5,Dióxido de Nitrógeno,25.63978495,0.4746218153,2013-5
2013,5,Etilbenceno,0.7403225806,0.2161016949,2013-5
2013,5,Hidrocarburos no metánicos (hexano),0.1824731183,1.285606061,2013-5
2013,5,Hidrocarburos totales (hexano),1.378924731,0.9605992509,2013-5
2013,5,Metano,1.197526882,0.9241556717,2013-5
2013,5,Monóxido de Carbono,0.2632258065,0.2383351588,2013-5
2013,5,Monóxido de Nitrógeno,8.545698925,0.1085686964,2013-5
2013,5,Óxidos de Nitrógeno,38.71370968,0.2216365539,2013-5
2013,5,Ozono,65.02995392,3.315671992,2013-5
2013,5,Partículas < 10 µm,14.16129032,0.4885920979,2013-5
2013,5,Partículas < 2.5 µm,7.940860215,#N/A,2013-5
2013,5,Tolueno,1.803225806,0.1776294884,2013-5
2013,6,Benceno,0.435483871,0.1495844875,2013-6
2013,6,Dióxido de Azufre,2.770967742,0.1230463155,2013-6
2013,6,Dióxido de Nitrógeno,23.30107527,0.4313296178,2013-6
2013,6,Etilbenceno,0.7247311828,0.2115505336,2013-6
2013,6,Hidrocarburos no metánicos (hexano),0.1513978495,1.066666667,2013-6
2013,6,Hidrocarburos totales (hexano),1.263763441,0.8803745318,2013-6
2013,6,Metano,1.116021505,0.8612563273,2013-6
2013,6,Monóxido de Carbono,0.2277419355,0.2062066448,2013-6
2013,6,Monóxido de Nitrógeno,7.130376344,0.09058775315,2013-6
2013,6,Óxidos de Nitrógeno,34.20564516,0.1958278186,2013-6
2013,6,Ozono,71.28571429,3.634633459,2013-6
2013,6,Partículas < 10 µm,21.10483871,0.7281580412,2013-6
2013,6,Partículas < 2.5 µm,9.241935484,#N/A,2013-6
2013,6,Tolueno,1.813978495,0.1786886982,2013-6
2013,7,Benceno,0.5204301075,0.1787626962,2013-7
2013,7,Dióxido de Azufre,3.216129032,0.1428139424,2013-7
2013,7,Dióxido de Nitrógeno,28.76075269,0.5323945064,2013-7
2013,7,Etilbenceno,0.8284946237,0.2418392969,2013-7
2013,7,Hidrocarburos no metánicos (hexano),0.1594623656,1.123484848,2013-7
2013,7,Hidrocarburos totales (hexano),1.339139785,0.9328838951,2013-7
2013,7,Metano,1.179569892,0.9102979006,2013-7
2013,7,Monóxido de Carbono,0.2432258065,0.22022636,2013-7
2013,7,Monóxido de Nitrógeno,7.147849462,0.0908097401,2013-7
2013,7,Óxidos de Nitrógeno,39.69758065,0.2272692296,2013-7
2013,7,Ozono,82.81797235,4.22262688,2013-7
2013,7,Partículas < 10 µm,34.65053763,1.195511037,2013-7
2013,7,Partículas < 2.5 µm,14.11290323,#N/A,2013-7
2013,7,Tolueno,2.259139785,0.2225399852,2013-7
2013,8,Benceno,0.4677419355,0.1606648199,2013-8
2013,8,Dióxido de Azufre,3.322580645,0.1475409836,2013-8
2013,8,Dióxido de Nitrógeno,27.90053763,0.5164709395,2013-8
2013,8,Etilbenceno,0.8172043011,0.2385436284,2013-8
2013,8,Hidrocarburos no metánicos (hexano),0.1564516129,1.102272727,2013-8
2013,8,Hidrocarburos totales (hexano),1.362365591,0.9490636704,2013-8
2013,8,Metano,1.205591398,0.9303792216,2013-8
2013,8,Monóxido de Carbono,0.2261290323,0.2047462578,2013-8
2013,8,Monóxido de Nitrógeno,136.7217742,1.736979611,2013-8
2013,8,Óxidos de Nitrógeno,166.0725806,0.9507679522,2013-8
2013,8,Ozono,73.94700461,3.770324248,2013-8
2013,8,Partículas < 10 µm,28.3655914,0.9786681506,2013-8
2013,8,Partículas < 2.5 µm,11.47311828,#N/A,2013-8
2013,8,Tolueno,1.946236559,0.1917169791,2013-8
2013,9,Benceno,0.6553763441,0.2251154201,2013-9
2013,9,Dióxido de Azufre,3.483870968,0.1547031673,2013-9
2013,9,Dióxido de Nitrógeno,36.29569892,0.671875,2013-9
2013,9,Etilbenceno,0.9478494624,0.2766792216,2013-9
2013,9,Hidrocarburos no metánicos (hexano),0.1710752688,1.20530303,2013-9
2013,9,Hidrocarburos totales (hexano),1.361935484,0.9487640449,2013-9
2013,9,Metano,1.191612903,0.9195917351,2013-9
2013,9,Monóxido de Carbono,0.2819354839,0.255275648,2013-9
2013,9,Monóxido de Nitrógeno,14.97446237,0.1902428196,2013-9
2013,9,Óxidos de Nitrógeno,59.22849462,0.3390839977,2013-9
2013,9,Ozono,51.71198157,2.636630639,2013-9
2013,9,Partículas < 10 µm,21.25268817,0.7332591356,2013-9
2013,9,Partículas < 2.5 µm,10.61290323,#N/A,2013-9
2013,9,Tolueno,3.085483871,0.3039402606,2013-9
2013,10,Benceno,0.8758064516,0.3008310249,2013-10
2013,10,Dióxido de Azufre,3.929032258,0.1744707942,2013-10
2013,10,Dióxido de Nitrógeno,41.40188172,0.7663962978,2013-10
2013,10,Etilbenceno,0.9946236559,0.2903327056,2013-10
2013,10,Hidrocarburos no metánicos (hexano),0.2066666667,1.456060606,2013-10
2013,10,Hidrocarburos totales (hexano),1.472580645,1.025842697,2013-10
2013,10,Metano,1.266989247,0.9777611816,2013-10
2013,10,Monóxido de Carbono,0.3522580645,0.3189485214,2013-10
2013,10,Monóxido de Nitrógeno,26.24462366,0.3334244049,2013-10
2013,10,Óxidos de Nitrógeno,81.64247312,0.4674043522,2013-10
2013,10,Ozono,29.11290323,1.484375,2013-10
2013,10,Partículas < 10 µm,19.05645161,0.6574846967,2013-10
2013,10,Partículas < 2.5 µm,12.37096774,#N/A,2013-10
2013,10,Tolueno,3.730107527,0.3674398898,2013-10
2013,11,Benceno,0.7123655914,0.2446906741,2013-11
2013,11,Dióxido de Azufre,6.029032258,0.2677224256,2013-11
2013,11,Dióxido de Nitrógeno,38.08736559,0.7050408041,2013-11
2013,11,Etilbenceno,0.6155913978,0.1796924043,2013-11
2013,11,Hidrocarburos no metánicos (hexano),0.2090322581,1.472727273,2013-11
2013,11,Hidrocarburos totales (hexano),1.418387097,0.9880898876,2013-11
2013,11,Metano,1.210322581,0.9340303709,2013-11
2013,11,Monóxido de Carbono,0.3638709677,0.3294633078,2013-11
2013,11,Monóxido de Nitrógeno,25.22177419,0.3204296301,2013-11
2013,11,Óxidos de Nitrógeno,76.72849462,0.4392717535,2013-11
2013,11,Ozono,28.56451613,1.456414474,2013-11
2013,11,Partículas < 10 µm,13.62634409,0.4701354109,2013-11
2013,11,Partículas < 2.5 µm,7.97311828,#N/A,2013-11
2013,11,Tolueno,2.596774194,0.2557991738,2013-11
2013,12,Benceno,1.114516129,0.3828254848,2013-12
2013,12,Dióxido de Azufre,9.019354839,0.4005093108,2013-12
2013,12,Dióxido de Nitrógeno,56.58602151,1.047472134,2013-12
2013,12,Etilbenceno,0.8016129032,0.233992467,2013-12
2013,12,Hidrocarburos no metánicos (hexano),0.2595698925,1.828787879,2013-12
2013,12,Hidrocarburos totales (hexano),1.556236559,1.08411985,2013-12
2013,12,Metano,1.29827957,1.001908555,2013-12
2013,12,Monóxido de Carbono,0.5480645161,0.4962395035,2013-12
2013,12,Monóxido de Nitrógeno,55.51209677,0.7052525528,2013-12
2013,12,Óxidos de Nitrógeno,141.6962366,0.8112130259,2013-12
2013,12,Ozono,21.57834101,1.100211466,2013-12
2013,12,Partículas < 10 µm,15.89784946,0.5485067705,2013-12
2013,12,Partículas < 2.5 µm,11.93010753,#N/A,2013-12
2013,12,Tolueno,3.871505376,0.3813684991,2013-12
2014,1,Benceno,0.7989247312,0.2744228994,2014-1
2014,1,Dióxido de Azufre,5.851612903,0.2598440236,2014-1
2014,1,Dióxido de Nitrógeno,38.25537634,0.7081508758,2014-1
2014,1,Etilbenceno,0.7284946237,0.2126490898,2014-1
2014,1,Hidrocarburos no metánicos (hexano),0.218172043,1.537121212,2014-1
2014,1,Hidrocarburos totales (hexano),1.468494624,1.022996255,2014-1
2014,1,Metano,1.251075269,0.9654800431,2014-1
2014,1,Monóxido de Carbono,0.4229032258,0.3829134721,2014-1
2014,1,Monóxido de Nitrógeno,26.40188172,0.3354222875,2014-1
2014,1,Óxidos de Nitrógeno,78.73924731,0.4507833421,2014-1
2014,1,Ozono,34.4124424,1.754581767,2014-1
2014,1,Partículas < 10 µm,13.0483871,0.4501947691,2014-1
2014,1,Partículas < 2.5 µm,8.612903226,#N/A,2014-1
2014,1,Tolueno,2.424193548,0.2387988561,2014-1
2014,2,Benceno,0.6537634409,0.2245614035,2014-2
2014,2,Dióxido de Azufre,4.696774194,0.2085627885,2014-2
2014,2,Dióxido de Nitrógeno,31.95295699,0.5914858678,2014-2
2014,2,Etilbenceno,0.2795698925,0.08160703076,2014-2
2014,2,Hidrocarburos no metánicos (hexano),0.1953763441,1.376515152,2014-2
2014,2,Hidrocarburos totales (hexano),1.319032258,0.9188764045,2014-2
2014,2,Metano,1.12483871,0.8680607418,2014-2
2014,2,Monóxido de Carbono,0.3519354839,0.318656444,2014-2
2014,2,Monóxido de Nitrógeno,15.74193548,0.1999931696,2014-2
2014,2,Óxidos de Nitrógeno,56.04569892,0.3208624458,2014-2
2014,2,Ozono,37.05299539,1.889215226,2014-2
2014,2,Partículas < 10 µm,11.2016129,0.3864774624,2014-2
2014,2,Partículas < 2.5 µm,7.107526882,#N/A,2014-2
2014,2,Tolueno,1.715591398,0.1689969283,2014-2
2014,3,Benceno,0.6838709677,0.2349030471,2014-3
2014,3,Dióxido de Azufre,6.467741935,0.2872035652,2014-3
2014,3,Dióxido de Nitrógeno,38.33870968,0.7096934713,2014-3
2014,3,Etilbenceno,0.3349462366,0.09777150031,2014-3
2014,3,Hidrocarburos no metánicos (hexano),0.1180645161,0.8318181818,2014-3
2014,3,Hidrocarburos totales (hexano),0.8314516129,0.5792134831,2014-3
2014,3,Metano,0.7094354839,0.5474856858,2014-3
2014,3,Monóxido de Carbono,0.4112903226,0.3723986857,2014-3
2014,3,Monóxido de Nitrógeno,17.45026882,0.2216966634,2014-3
2014,3,Óxidos de Nitrógeno,65.04569892,0.3723875773,2014-3
2014,3,Ozono,50.56221198,2.578007519,2014-3
2014,3,Partículas < 10 µm,19.22849462,0.6634205157,2014-3
2014,3,Partículas < 2.5 µm,10.85483871,#N/A,2014-3
2014,3,Tolueno,2.070430108,0.2039508527,2014-3
2014,4,Benceno,0.4844086022,0.1663896584,2014-4
2014,4,Dióxido de Azufre,4.548387097,0.2019735795,2014-4
2014,4,Dióxido de Nitrógeno,28.64112903,0.5301801354,2014-4
2014,4,Etilbenceno,0.2806451613,0.08192090395,2014-4
2014,4,Hidrocarburos no metánicos (hexano),0.2296774194,1.618181818,2014-4
2014,4,Hidrocarburos totales (hexano),0.9922580645,0.6912359551,2014-4
2014,4,Metano,0.8206451613,0.6333084391,2014-4
2014,4,Monóxido de Carbono,0.3267741935,0.2958744067,2014-4
2014,4,Monóxido de Nitrógeno,11.55645161,0.1468187562,2014-4
2014,4,Óxidos de Nitrógeno,46.31048387,0.2651281972,2014-4
2014,4,Ozono,51.88479263,2.645441729,2014-4
2014,4,Partículas < 10 µm,16.71236559,0.5766091634,2014-4
2014,4,Partículas < 2.5 µm,9.327956989,#N/A,2014-4
2014,4,Tolueno,1.824731183,0.1797479081,2014-4
2014,5,Benceno,0.3752688172,0.1289012004,2014-5
2014,5,Dióxido de Azufre,3.619354839,0.1607194016,2014-5
2014,5,Dióxido de Nitrógeno,24.71908602,0.4575786226,2014-5
2014,5,Etilbenceno,0.226344086,0.0660703076,2014-5
2014,5,Hidrocarburos no metánicos (hexano),0.2622580645,1.847727273,2014-5
2014,5,Hidrocarburos totales (hexano),1.305913978,0.9097378277,2014-5
2014,5,Metano,1.049247312,0.809725334,2014-5
2014,5,Monóxido de Carbono,0.2964516129,0.2684191311,2014-5
2014,5,Monóxido de Nitrógeno,7.27016129,0.09236364878,2014-5
2014,5,Óxidos de Nitrógeno,35.87231183,0.2053695097,2014-5
2014,5,Ozono,72.26267281,3.684445489,2014-5
2014,5,Partículas < 10 µm,17.1827957,0.5928399184,2014-5
2014,5,Partículas < 2.5 µm,9.956989247,#N/A,2014-5
2014,5,Tolueno,1.597849462,0.1573985807,2014-5
2014,6,Benceno,0.4258064516,0.1462603878,2014-6
2014,6,Dióxido de Azufre,3.741935484,0.1661626611,2014-6
2014,6,Dióxido de Nitrógeno,24.87231183,0.460415008,2014-6
2014,6,Etilbenceno,0.2729032258,0.07966101695,2014-6
2014,6,Hidrocarburos no metánicos (hexano),0.231827957,1.633333333,2014-6
2014,6,Hidrocarburos totales (hexano),1.271075269,0.8854681648,2014-6
2014,6,Metano,1.039784946,0.8024230354,2014-6
2014,6,Monóxido de Carbono,0.27,0.2444687842,2014-6
2014,6,Monóxido de Nitrógeno,6.759408602,0.08587479936,2014-6
2014,6,Óxidos de Nitrógeno,35.1922043,0.2014758841,2014-6
2014,6,Ozono,73.67741935,3.756578947,2014-6
2014,6,Partículas < 10 µm,19.59408602,0.676034131,2014-6
2014,6,Partículas < 2.5 µm,10.22580645,#N/A,2014-6
2014,6,Tolueno,1.972258065,0.1942802669,2014-6
2014,7,Benceno,0.4206451613,0.1444875346,2014-7
2014,7,Dióxido de Azufre,4.14516129,0.1840681203,2014-7
2014,7,Dióxido de Nitrógeno,27.36155914,0.5064938296,2014-7
2014,7,Etilbenceno,0.2961290323,0.08644067797,2014-7
2014,7,Hidrocarburos no metánicos (hexano),0.2340860215,1.649242424,2014-7
2014,7,Hidrocarburos totales (hexano),1.278064516,0.8903370787,2014-7
2014,7,Metano,1.049462366,0.8098912953,2014-7
2014,7,Monóxido de Carbono,0.2625806452,0.237751004,2014-7
2014,7,Monóxido de Nitrógeno,7.35483871,0.09343943171,2014-7
2014,7,Óxidos de Nitrógeno,38.6155914,0.2210748253,2014-7
2014,7,Ozono,76.12211982,3.881226504,2014-7
2014,7,Partículas < 10 µm,21.34677419,0.7365052866,2014-7
2014,7,Partículas < 2.5 µm,11.21505376,#N/A,2014-7
2014,7,Tolueno,2.17483871,0.2142357801,2014-7
2014,8,Benceno,0.3767741935,0.1294182825,2014-8
2014,8,Dióxido de Azufre,4.183870968,0.1857870444,2014-8
2014,8,Dióxido de Nitrógeno,23.03360215,0.4263783838,2014-8
2014,8,Etilbenceno,0.2529032258,0.07382297552,2014-8
2014,8,Hidrocarburos no metánicos (hexano),0.2697849462,1.900757576,2014-8
2014,8,Hidrocarburos totales (hexano),1.248494624,0.8697378277,2014-8
2014,8,Metano,0.9796774194,0.7560368434,2014-8
2014,8,Monóxido de Carbono,0.2551612903,0.2310332238,2014-8
2014,8,Monóxido de Nitrógeno,6.366935484,0.08088863085,2014-8
2014,8,Óxidos de Nitrógeno,32.68951613,0.1871479578,2014-8
2014,8,Ozono,71.16820276,3.628641917,2014-8
2014,8,Partículas < 10 µm,22.11827957,0.7631237247,2014-8
2014,8,Partículas < 2.5 µm,10.38172043,#N/A,2014-8
2014,8,Tolueno,2.134193548,0.210231967,2014-8
2014,9,Benceno,0.5406451613,0.1857063712,2014-9
2014,9,Dióxido de Azufre,3.677419355,0.1632977877,2014-9
2014,9,Dióxido de Nitrógeno,32.02150538,0.5927547771,2014-9
2014,9,Etilbenceno,0.3870967742,0.1129943503,2014-9
2014,9,Hidrocarburos no metánicos (hexano),0.2746236559,1.934848485,2014-9
2014,9,Hidrocarburos totales (hexano),1.248494624,0.8697378277,2014-9
2014,9,Metano,0.9751612903,0.7525516555,2014-9
2014,9,Monóxido de Carbono,0.3141935484,0.2844833881,2014-9
2014,9,Monóxido de Nitrógeno,12.56317204,0.1596086199,2014-9
2014,9,Óxidos de Nitrógeno,51.26209677,0.2934762535,2014-9
2014,9,Ozono,50.94470046,2.597509398,2014-9
2014,9,Partículas < 10 µm,19.54569892,0.6743646819,2014-9
2014,9,Partículas < 2.5 µm,10.62365591,#N/A,2014-9
2014,9,Tolueno,2.672258065,0.2632348268,2014-9
2014,10,Benceno,0.8516129032,0.2925207756,2014-10
2014,10,Dióxido de Azufre,3.8,0.1687410473,2014-10
2014,10,Dióxido de Nitrógeno,44.42741935,0.8224024682,2014-10
2014,10,Etilbenceno,0.764516129,0.2231638418,2014-10
2014,10,Hidrocarburos no metánicos (hexano),0.3461290323,2.438636364,2014-10
2014,10,Hidrocarburos totales (hexano),1.376021505,0.958576779,2014-10
2014,10,Metano,1.036774194,0.8000995768,2014-10
2014,10,Monóxido de Carbono,0.4335483871,0.3925520263,2014-10
2014,10,Monóxido de Nitrógeno,32.67741935,0.4151497558,2014-10
2014,10,Óxidos de Nitrógeno,94.50806452,0.5410600511,2014-10
2014,10,Ozono,34.87327189,1.778078008,2014-10
2014,10,Partículas < 10 µm,26.89516129,0.927935448,2014-10
2014,10,Partículas < 2.5 µm,13.61827957,#N/A,2014-10
2014,10,Tolueno,5.842473118,0.5755216608,2014-10
2014,11,Benceno,0.847311828,0.291043398,2014-11
2014,11,Dióxido de Azufre,5.24516129,0.232914213,2014-11
2014,11,Dióxido de Nitrógeno,40.07258065,0.7417894108,2014-11
2014,11,Etilbenceno,0.6704301075,0.1956999372,2014-11
2014,11,Hidrocarburos no metánicos (hexano),0.3132258065,2.206818182,2014-11
2014,11,Hidrocarburos totales (hexano),1.494408602,1.041048689,2014-11
2014,11,Metano,1.183010753,0.9129532819,2014-11
2014,11,Monóxido de Carbono,0.4390322581,0.3975173421,2014-11
2014,11,Monóxido de Nitrógeno,23.42876344,0.2976503535,2014-11
2014,11,Óxidos de Nitrógeno,76.00806452,0.4351472806,2014-11
2014,11,Ozono,34.84101382,1.776433271,2014-11
2014,11,Partículas < 10 µm,20.76344086,0.7163791504,2014-11
2014,11,Partículas < 2.5 µm,10.91397849,#N/A,2014-11
2014,11,Tolueno,3.18655914,0.313896833,2014-11
2014,12,Benceno,1.19516129,0.4105263158,2014-12
2014,12,Dióxido de Azufre,9.180645161,0.4076714945,2014-12
2014,12,Dióxido de Nitrógeno,59.04032258,1.092904061,2014-12
2014,12,Etilbenceno,0.8424731183,0.2459196485,2014-12
2014,12,Hidrocarburos no metánicos (hexano),0.4196774194,2.956818182,2014-12
2014,12,Hidrocarburos totales (hexano),1.67516129,1.166966292,2014-12
2014,12,Metano,1.257741935,0.9706248444,2014-12
2014,12,Monóxido de Carbono,0.5525806452,0.5003285871,2014-12
2014,12,Monóxido de Nitrógeno,67.87096774,0.862265633,2014-12
2014,12,Óxidos de Nitrógeno,163.1008065,0.9337545015,2014-12
2014,12,Ozono,21.50921659,1.09668703,2014-12
2014,12,Partículas < 10 µm,20.01075269,0.6904099425,2014-12
2014,12,Partículas < 2.5 µm,11.91397849,#N/A,2014-12
2014,12,Tolueno,4.596774194,0.4528122021,2014-12
2015,1,Benceno,1.306451613,0.4487534626,2015-1
2015,1,Dióxido de Azufre,9.696774194,0.4305904823,2015-1
2015,1,Dióxido de Nitrógeno,66.06586022,1.222954817,2015-1
2015,1,Etilbenceno,0.9639784946,0.2813873195,2015-1
2015,1,Hidrocarburos no metánicos (hexano),0.5306451613,3.738636364,2015-1
2015,1,Hidrocarburos totales (hexano),1.755268817,1.222771536,2015-1
2015,1,Metano,1.225913978,0.9460625674,2015-1
2015,1,Monóxido de Carbono,0.5941935484,0.5380065717,2015-1
2015,1,Monóxido de Nitrógeno,68.7016129,0.8728185513,2015-1
2015,1,Óxidos de Nitrógeno,171.4086022,0.9813167534,2015-1
2015,1,Ozono,22.73502304,1.15918703,2015-1
2015,1,Partículas < 10 µm,17.98387097,0.6204785754,2015-1
2015,1,Partículas < 2.5 µm,7.279569892,#N/A,2015-1
2015,1,Tolueno,5.31344086,0.5234085372,2015-1
2015,2,Benceno,0.6456989247,0.2217913204,2015-2
2015,2,Dióxido de Azufre,5.806451613,0.2578386121,2015-2
2015,2,Dióxido de Nitrógeno,32.61962366,0.6038266322,2015-2
2015,2,Etilbenceno,0.373655914,0.1090709353,2015-2
2015,2,Hidrocarburos no metánicos (hexano),0.3272043011,2.30530303,2015-2
2015,2,Hidrocarburos totales (hexano),1.370967742,0.9550561798,2015-2
2015,2,Metano,1.044731183,0.806240146,2015-2
2015,2,Monóxido de Carbono,0.3370967742,0.3052208835,2015-2
2015,2,Monóxido de Nitrógeno,14.19892473,0.180390014,2015-2
2015,2,Óxidos de Nitrógeno,54.3938172,0.3114053988,2015-2
2015,2,Ozono,43.15437788,2.200305451,2015-2
2015,2,Partículas < 10 µm,10.52419355,0.3631051753,2015-2
2015,2,Partículas < 2.5 µm,7.096774194,#N/A,2015-2
2015,2,Tolueno,2.188172043,0.2155492003,2015-2
2015,3,Benceno,0.7532258065,0.2587257618,2015-3
2015,3,Dióxido de Azufre,7.135483871,0.3168550056,2015-3
2015,3,Dióxido de Nitrógeno,41.57258065,0.7695561306,2015-3
2015,3,Etilbenceno,0.6494623656,0.1895794099,2015-3
2015,3,Hidrocarburos no metánicos (hexano),0.38,2.677272727,2015-3
2015,3,Hidrocarburos totales (hexano),1.52,1.058876404,2015-3
2015,3,Metano,1.141075269,0.8805908223,2015-3
2015,3,Monóxido de Carbono,0.3774193548,0.3417305586,2015-3
2015,3,Monóxido de Nitrógeno,22.6438172,0.2876780165,2015-3
2015,3,Óxidos de Nitrógeno,76.30913978,0.4368709409,2015-3
2015,3,Ozono,45.47235023,2.318491541,2015-3
2015,3,Partículas < 10 µm,16.80913978,0.5799480616,2015-3
2015,3,Partículas < 2.5 µm,9.956989247,#N/A,2015-3
2015,3,Tolueno,2.289247312,0.2255057727,2015-3
2015,4,Benceno,0.4370967742,0.1501385042,2015-4
2015,4,Dióxido de Azufre,4.990322581,0.2215979628,2015-4
2015,4,Dióxido de Nitrógeno,28.06182796,0.5194566083,2015-4
2015,4,Etilbenceno,0.2844086022,0.08301946014,2015-4
2015,4,Hidrocarburos no metánicos (hexano),0.3679569892,2.592424242,2015-4
2015,4,Hidrocarburos totales (hexano),1.418172043,0.9879400749,2015-4
2015,4,Metano,1.050752688,0.8108870633,2015-4
2015,4,Monóxido de Carbono,0.2767741935,0.2506024096,2015-4
2015,4,Monóxido de Nitrógeno,8.231182796,0.1045729313,2015-4
2015,4,Óxidos de Nitrógeno,40.6922043,0.2329634646,2015-4
2015,4,Ozono,61.640553,3.142857143,2015-4
2015,4,Partículas < 10 µm,17.47849462,0.6030421072,2015-4
2015,4,Partículas < 2.5 µm,8.252688172,#N/A,2015-4
2015,4,Tolueno,1.621505376,0.1597288423,2015-4
2015,5,Benceno,0.4091397849,0.1405355494,2015-5
2015,5,Dióxido de Azufre,5.206451613,0.2311952889,2015-5
2015,5,Dióxido de Nitrógeno,28.45026882,0.5266470939,2015-5
2015,5,Etilbenceno,2.457526882,0.7173571877,2015-5
2015,5,Hidrocarburos no metánicos (hexano),0.15,1.056818182,2015-5
2015,5,Hidrocarburos totales (hexano),1.459892473,1.017003745,2015-5
2015,5,Metano,1.310430108,1.011285371,2015-5
2015,5,Monóxido de Carbono,0.2619354839,0.2371668492,2015-5
2015,5,Monóxido de Nitrógeno,8.334677419,0.1058877771,2015-5
2015,5,Óxidos de Nitrógeno,41.23655914,0.236079904,2015-5
2015,5,Ozono,70.41705069,3.590343045,2015-5
2015,5,Partículas < 10 µm,20.88709677,0.7206455203,2015-5
2015,5,Partículas < 2.5 µm,8.747311828,#N/A,2015-5
2015,5,Tolueno,2.037634409,0.2007202627,2015-5
2015,6,Benceno,0.4102150538,0.1409048938,2015-6
2015,6,Dióxido de Azufre,5.093548387,0.2261817603,2015-6
2015,6,Dióxido de Nitrógeno,29.75,0.5507066083,2015-6
2015,6,Etilbenceno,0.6682795699,0.1950721908,2015-6
2015,6,Hidrocarburos no metánicos (hexano),0.2235483871,1.575,2015-6
2015,6,Hidrocarburos totales (hexano),1.431612903,0.9973033708,2015-6
2015,6,Metano,1.208709677,0.9327856609,2015-6
2015,6,Monóxido de Carbono,0.2412903226,0.2184738956,2015-6
2015,6,Monóxido de Nitrógeno,6.147849462,0.07810525597,2015-6
2015,6,Óxidos de Nitrógeno,39.18010753,0.2243066884,2015-6
2015,6,Ozono,79.64285714,4.060737782,2015-6
2015,6,Partículas < 10 µm,20.78225806,0.7170283806,2015-6
2015,6,Partículas < 2.5 µm,9.919354839,#N/A,2015-6
2015,6,Tolueno,3.73655914,0.3680754157,2015-6
2015,7,Benceno,0.5978494624,0.205355494,2015-7
2015,7,Dióxido de Azufre,4.95483871,0.2200222823,2015-7
2015,7,Dióxido de Nitrógeno,33.35349462,0.6174114252,2015-7
2015,7,Etilbenceno,0.2204301075,0.06434400502,2015-7
2015,7,Hidrocarburos no metánicos (hexano),0.2588172043,1.823484848,2015-7
2015,7,Hidrocarburos totales (hexano),1.480967742,1.031685393,2015-7
2015,7,Metano,1.225591398,0.9458136254,2015-7
2015,7,Monóxido de Carbono,0.2503225806,0.2266520628,2015-7
2015,7,Monóxido de Nitrógeno,7.286290323,0.09256855982,2015-7
2015,7,Óxidos de Nitrógeno,44.68548387,0.2558250485,2015-7
2015,7,Ozono,77.66589862,3.95993891,2015-7
